ticker,ref.date,price.open,price.close,price.adjusted,price.low,price.high,volume
^GSPC,2004-01-22,1147.619995,1143.939941,1143.939941,1143.01001,1150.51001,1693700000
^GSPC,2004-01-23,1143.939941,1141.550049,1141.550049,1136.849976,1150.310059,1561200000
^GSPC,2004-01-26,1141.550049,1155.369995,1155.369995,1141,1155.380005,1480600000
^GSPC,2004-01-27,1155.369995,1144.050049,1144.050049,1144.050049,1155.369995,1673100000
^GSPC,2004-01-28,1144.050049,1128.47998,1128.47998,1126.5,1149.140015,1.842e+09
^GSPC,2004-01-29,1128.47998,1134.109985,1134.109985,1122.380005,1134.390015,1921900000
^GSPC,2004-01-30,1134.109985,1131.130005,1131.130005,1127.72998,1134.170044,1.635e+09
^GSPC,2004-02-02,1131.130005,1135.26001,1135.26001,1127.869995,1142.449951,1599200000
^GSPC,2004-02-03,1135.26001,1136.030029,1136.030029,1131.329956,1137.439941,1476900000
^GSPC,2004-02-04,1136.030029,1126.52002,1126.52002,1124.73999,1136.030029,1634800000
^GSPC,2004-02-05,1126.52002,1128.589966,1128.589966,1124.439941,1131.170044,1566600000
^GSPC,2004-02-06,1128.589966,1142.76001,1142.76001,1128.390015,1142.790039,1477600000
^GSPC,2004-02-09,1142.76001,1139.810059,1139.810059,1139.209961,1144.459961,1303500000
^GSPC,2004-02-10,1139.810059,1145.540039,1145.540039,1138.699951,1147.02002,1403900000
^GSPC,2004-02-11,1145.540039,1157.76001,1157.76001,1142.329956,1158.890015,1699300000
^GSPC,2004-02-12,1157.76001,1152.109985,1152.109985,1151.439941,1157.76001,1464300000
^GSPC,2004-02-13,1152.109985,1145.810059,1145.810059,1143.23999,1156.880005,1329200000
^GSPC,2004-02-17,1145.810059,1156.98999,1156.98999,1145.810059,1158.97998,1396500000
^GSPC,2004-02-18,1156.98999,1151.819946,1151.819946,1149.540039,1157.400024,1382400000
^GSPC,2004-02-19,1151.819946,1147.060059,1147.060059,1146.849976,1158.569946,1562800000
^GSPC,2004-02-20,1147.060059,1144.109985,1144.109985,1139,1149.810059,1479600000
^GSPC,2004-02-23,1144.109985,1140.98999,1140.98999,1136.97998,1146.689941,1380400000
^GSPC,2004-02-24,1140.98999,1139.089966,1139.089966,1134.430054,1144.540039,1543600000
^GSPC,2004-02-25,1139.089966,1143.670044,1143.670044,1138.959961,1145.23999,1360700000
^GSPC,2004-02-26,1143.670044,1144.910034,1144.910034,1138.619995,1147.22998,1383900000
^GSPC,2004-02-27,1145.800049,1144.939941,1144.939941,1141.800049,1151.680054,1540400000
^GSPC,2004-03-01,1144.939941,1155.969971,1155.969971,1144.939941,1157.449951,1497100000
^GSPC,2004-03-02,1155.969971,1149.099976,1149.099976,1147.310059,1156.540039,1.476e+09
^GSPC,2004-03-03,1149.099976,1151.030029,1151.030029,1143.780029,1152.439941,1334500000
^GSPC,2004-03-04,1151.030029,1154.869995,1154.869995,1149.810059,1154.969971,1265800000
^GSPC,2004-03-05,1154.869995,1156.859985,1156.859985,1148.77002,1163.22998,1398200000
^GSPC,2004-03-08,1156.859985,1147.199951,1147.199951,1146.969971,1159.939941,1254400000
^GSPC,2004-03-09,1147.199951,1140.579956,1140.579956,1136.839966,1147.319946,1499400000
^GSPC,2004-03-10,1140.579956,1123.890015,1123.890015,1122.530029,1141.449951,1648400000
^GSPC,2004-03-11,1123.890015,1106.780029,1106.780029,1105.869995,1125.959961,1889900000
^GSPC,2004-03-12,1106.780029,1120.569946,1120.569946,1106.780029,1120.630005,1388500000
^GSPC,2004-03-15,1120.569946,1104.48999,1104.48999,1103.359985,1120.569946,1600600000
^GSPC,2004-03-16,1104.48999,1110.699951,1110.699951,1102.609985,1113.76001,1500700000
^GSPC,2004-03-17,1110.699951,1123.75,1123.75,1110.699951,1125.76001,1490100000
^GSPC,2004-03-18,1123.75,1122.319946,1122.319946,1113.25,1125.5,1369200000
^GSPC,2004-03-19,1122.319946,1109.780029,1109.780029,1109.689941,1122.719971,1457400000
^GSPC,2004-03-22,1109.780029,1095.400024,1095.400024,1089.540039,1109.780029,1452300000
^GSPC,2004-03-23,1095.400024,1093.949951,1093.949951,1091.569946,1101.52002,1458200000
^GSPC,2004-03-24,1093.949951,1091.329956,1091.329956,1087.160034,1098.319946,1527800000
^GSPC,2004-03-25,1091.329956,1109.189941,1109.189941,1091.329956,1110.380005,1471700000
^GSPC,2004-03-26,1109.189941,1108.060059,1108.060059,1106.130005,1115.27002,1319100000
^GSPC,2004-03-29,1108.060059,1122.469971,1122.469971,1108.060059,1124.369995,1405500000
^GSPC,2004-03-30,1122.469971,1127,1127,1119.660034,1127.599976,1332400000
^GSPC,2004-03-31,1127,1126.209961,1126.209961,1121.459961,1130.829956,1560700000
^GSPC,2004-04-01,1126.209961,1132.170044,1132.170044,1126.199951,1135.670044,1560700000
^GSPC,2004-04-02,1132.170044,1141.810059,1141.810059,1132.170044,1144.810059,1629200000
^GSPC,2004-04-05,1141.810059,1150.569946,1150.569946,1141.640015,1150.569946,1413700000
^GSPC,2004-04-06,1150.569946,1148.160034,1148.160034,1143.300049,1150.569946,1397700000
^GSPC,2004-04-07,1148.160034,1140.530029,1140.530029,1138.410034,1148.160034,1458800000
^GSPC,2004-04-08,1140.530029,1139.319946,1139.319946,1134.52002,1148.969971,1199800000
^GSPC,2004-04-12,1139.319946,1145.199951,1145.199951,1139.319946,1147.290039,1102400000
^GSPC,2004-04-13,1145.199951,1129.439941,1129.439941,1127.699951,1147.780029,1423200000
^GSPC,2004-04-14,1129.439941,1128.170044,1128.170044,1122.150024,1132.52002,1547700000
^GSPC,2004-04-15,1128.170044,1128.839966,1128.839966,1120.75,1134.079956,1568700000
^GSPC,2004-04-16,1128.839966,1134.609985,1134.609985,1126.900024,1136.800049,1487800000
^GSPC,2004-04-19,1134.560059,1135.819946,1135.819946,1129.839966,1136.180054,1194900000
^GSPC,2004-04-20,1135.819946,1118.150024,1118.150024,1118.089966,1139.26001,1508500000
^GSPC,2004-04-21,1118.150024,1124.089966,1124.089966,1116.030029,1125.719971,1738100000
^GSPC,2004-04-22,1124.089966,1139.930054,1139.930054,1121.949951,1142.77002,1826700000
^GSPC,2004-04-23,1139.930054,1140.599976,1140.599976,1134.810059,1141.920044,1396100000
^GSPC,2004-04-26,1140.599976,1135.530029,1135.530029,1132.910034,1145.079956,1290600000
^GSPC,2004-04-27,1135.530029,1138.109985,1138.109985,1135.530029,1146.560059,1.518e+09
^GSPC,2004-04-28,1138.109985,1122.410034,1122.410034,1121.699951,1138.109985,1855600000
^GSPC,2004-04-29,1122.410034,1113.890015,1113.890015,1108.040039,1128.800049,1.859e+09
^GSPC,2004-04-30,1113.890015,1107.300049,1107.300049,1107.22998,1119.26001,1634700000
^GSPC,2004-05-03,1107.300049,1117.48999,1117.48999,1107.300049,1118.719971,1571600000
^GSPC,2004-05-04,1117.48999,1119.550049,1119.550049,1112.890015,1127.73999,1662100000
^GSPC,2004-05-05,1119.550049,1121.530029,1121.530029,1117.900024,1125.069946,1.469e+09
^GSPC,2004-05-06,1121.530029,1113.98999,1113.98999,1106.300049,1121.530029,1509300000
^GSPC,2004-05-07,1113.98999,1098.699951,1098.699951,1098.630005,1117.300049,1653600000
^GSPC,2004-05-10,1098.699951,1087.119995,1087.119995,1079.630005,1098.699951,1918400000
^GSPC,2004-05-11,1087.119995,1095.449951,1095.449951,1087.119995,1095.689941,1533800000
^GSPC,2004-05-12,1095.449951,1097.280029,1097.280029,1076.319946,1097.550049,1697600000
^GSPC,2004-05-13,1097.280029,1096.439941,1096.439941,1091.76001,1102.77002,1411100000
^GSPC,2004-05-14,1096.439941,1095.699951,1095.699951,1088.23999,1102.099976,1335900000
^GSPC,2004-05-17,1095.699951,1084.099976,1084.099976,1079.359985,1095.699951,1430100000
^GSPC,2004-05-18,1084.099976,1091.48999,1091.48999,1084.099976,1094.099976,1.353e+09
^GSPC,2004-05-19,1091.48999,1088.680054,1088.680054,1088.48999,1105.930054,1548600000
^GSPC,2004-05-20,1088.680054,1089.189941,1089.189941,1085.430054,1092.619995,1.211e+09
^GSPC,2004-05-21,1089.189941,1093.560059,1093.560059,1089.189941,1099.640015,1258600000
^GSPC,2004-05-24,1093.560059,1095.410034,1095.410034,1091.77002,1101.280029,1227500000
^GSPC,2004-05-25,1095.410034,1113.050049,1113.050049,1090.73999,1113.800049,1545700000
^GSPC,2004-05-26,1113.050049,1114.939941,1114.939941,1109.910034,1116.709961,1369400000
^GSPC,2004-05-27,1114.939941,1121.280029,1121.280029,1114.859985,1123.949951,1447500000
^GSPC,2004-05-28,1121.280029,1120.680054,1120.680054,1118.099976,1122.689941,1172600000
^GSPC,2004-06-01,1120.680054,1121.199951,1121.199951,1113.319946,1122.699951,1.238e+09
^GSPC,2004-06-02,1121.199951,1124.98999,1124.98999,1118.640015,1128.099976,1251700000
^GSPC,2004-06-03,1124.98999,1116.640015,1116.640015,1116.569946,1125.310059,1232400000
^GSPC,2004-06-04,1116.640015,1122.5,1122.5,1116.640015,1129.170044,1115300000
^GSPC,2004-06-07,1122.5,1140.420044,1140.420044,1122.5,1140.540039,1211800000
^GSPC,2004-06-08,1140.420044,1142.180054,1142.180054,1135.449951,1142.180054,1190300000
^GSPC,2004-06-09,1142.180054,1131.329956,1131.329956,1131.170044,1142.180054,1276800000
^GSPC,2004-06-10,1131.329956,1136.469971,1136.469971,1131.329956,1136.469971,1160600000
^GSPC,2004-06-14,1136.469971,1125.290039,1125.290039,1122.160034,1136.469971,1179400000
^GSPC,2004-06-15,1125.290039,1132.01001,1132.01001,1125.290039,1137.359985,1345900000
^GSPC,2004-06-16,1132.01001,1133.560059,1133.560059,1130.550049,1135.280029,1168400000
^GSPC,2004-06-17,1133.560059,1132.050049,1132.050049,1126.890015,1133.560059,1296700000
^GSPC,2004-06-18,1132.050049,1135.02002,1135.02002,1129.829956,1138.959961,1500600000
^GSPC,2004-06-21,1135.02002,1130.300049,1130.300049,1129.640015,1138.050049,1123900000
^GSPC,2004-06-22,1130.300049,1134.410034,1134.410034,1124.369995,1135.050049,1382300000
^GSPC,2004-06-23,1134.410034,1144.060059,1144.060059,1131.72998,1145.150024,1444200000
^GSPC,2004-06-24,1144.060059,1140.650024,1140.650024,1139.939941,1146.339966,1394900000
^GSPC,2004-06-25,1140.650024,1134.430054,1134.430054,1134.23999,1145.969971,1812900000
^GSPC,2004-06-28,1134.430054,1133.349976,1133.349976,1131.719971,1142.599976,1354600000
^GSPC,2004-06-29,1133.349976,1136.199951,1136.199951,1131.810059,1138.26001,1.375e+09
^GSPC,2004-06-30,1136.199951,1140.839966,1140.839966,1133.619995,1144.199951,1473800000
^GSPC,2004-07-01,1140.839966,1128.939941,1128.939941,1123.060059,1140.839966,1495700000
^GSPC,2004-07-02,1128.939941,1125.380005,1125.380005,1123.26001,1129.150024,1.085e+09
^GSPC,2004-07-06,1125.380005,1116.209961,1116.209961,1113.209961,1125.380005,1283300000
^GSPC,2004-07-07,1116.209961,1118.329956,1118.329956,1114.920044,1122.369995,1328600000
^GSPC,2004-07-08,1118.329956,1109.109985,1109.109985,1108.719971,1119.119995,1401100000
^GSPC,2004-07-09,1109.109985,1112.810059,1112.810059,1109.109985,1115.569946,1186300000
^GSPC,2004-07-12,1112.810059,1114.349976,1114.349976,1106.709961,1116.109985,1114600000
^GSPC,2004-07-13,1114.349976,1115.140015,1115.140015,1112.98999,1116.300049,1199700000
^GSPC,2004-07-14,1115.140015,1111.469971,1111.469971,1107.829956,1119.599976,1.462e+09
^GSPC,2004-07-15,1111.469971,1106.689941,1106.689941,1106.670044,1114.630005,1408700000
^GSPC,2004-07-16,1106.689941,1101.390015,1101.390015,1101.069946,1112.170044,1450300000
^GSPC,2004-07-19,1101.390015,1100.900024,1100.900024,1096.550049,1105.52002,1319900000
^GSPC,2004-07-20,1100.900024,1108.670044,1108.670044,1099.099976,1108.880005,1445800000
^GSPC,2004-07-21,1108.670044,1093.880005,1093.880005,1093.880005,1116.27002,1679500000
^GSPC,2004-07-22,1093.880005,1096.839966,1096.839966,1084.160034,1099.660034,1680800000
^GSPC,2004-07-23,1096.839966,1086.199951,1086.199951,1083.560059,1096.839966,1337500000
^GSPC,2004-07-26,1086.199951,1084.069946,1084.069946,1078.780029,1089.819946,1413400000
^GSPC,2004-07-27,1084.069946,1094.829956,1094.829956,1084.069946,1096.650024,1610800000
^GSPC,2004-07-28,1094.829956,1095.420044,1095.420044,1082.170044,1098.839966,1554300000
^GSPC,2004-07-29,1095.420044,1100.430054,1100.430054,1095.420044,1103.51001,1530100000
^GSPC,2004-07-30,1100.430054,1101.719971,1101.719971,1096.959961,1103.72998,1298200000
^GSPC,2004-08-02,1101.719971,1106.619995,1106.619995,1097.339966,1108.599976,1.276e+09
^GSPC,2004-08-03,1106.619995,1099.689941,1099.689941,1099.26001,1106.619995,1338300000
^GSPC,2004-08-04,1099.689941,1098.630005,1098.630005,1092.400024,1102.449951,1369200000
^GSPC,2004-08-05,1098.630005,1080.699951,1080.699951,1079.97998,1098.790039,1397400000
^GSPC,2004-08-06,1080.699951,1063.969971,1063.969971,1062.22998,1080.699951,1.521e+09
^GSPC,2004-08-09,1063.969971,1065.219971,1065.219971,1063.969971,1069.459961,1.086e+09
^GSPC,2004-08-10,1065.219971,1079.040039,1079.040039,1065.219971,1079.040039,1245600000
^GSPC,2004-08-11,1079.040039,1075.790039,1075.790039,1065.920044,1079.040039,1410400000
^GSPC,2004-08-12,1075.790039,1063.22998,1063.22998,1062.819946,1075.790039,1405100000
^GSPC,2004-08-13,1063.22998,1064.800049,1064.800049,1060.719971,1067.579956,1175100000
^GSPC,2004-08-16,1064.800049,1079.339966,1079.339966,1064.800049,1080.660034,1206200000
^GSPC,2004-08-17,1079.339966,1081.709961,1081.709961,1079.339966,1086.780029,1267800000
^GSPC,2004-08-18,1081.709961,1095.170044,1095.170044,1078.930054,1095.170044,1282500000
^GSPC,2004-08-19,1095.170044,1091.22998,1091.22998,1086.280029,1095.170044,1249400000
^GSPC,2004-08-20,1091.22998,1098.349976,1098.349976,1089.569946,1100.26001,1199900000
^GSPC,2004-08-23,1098.349976,1095.680054,1095.680054,1094.72998,1101.400024,1021900000
^GSPC,2004-08-24,1095.680054,1096.189941,1096.189941,1092.819946,1100.939941,1092500000
^GSPC,2004-08-25,1096.189941,1104.959961,1104.959961,1093.23999,1106.290039,1192200000
^GSPC,2004-08-26,1104.959961,1105.089966,1105.089966,1102.459961,1106.780029,1023600000
^GSPC,2004-08-27,1105.089966,1107.77002,1107.77002,1104.619995,1109.680054,845400000
^GSPC,2004-08-30,1107.77002,1099.150024,1099.150024,1099.150024,1107.77002,843100000
^GSPC,2004-08-31,1099.150024,1104.23999,1104.23999,1094.719971,1104.23999,1138200000
^GSPC,2004-09-01,1104.23999,1105.910034,1105.910034,1099.180054,1109.23999,1142100000
^GSPC,2004-09-02,1105.910034,1118.310059,1118.310059,1105.599976,1119.109985,1118400000
^GSPC,2004-09-03,1118.310059,1113.630005,1113.630005,1113.569946,1120.800049,924170000
^GSPC,2004-09-07,1113.630005,1121.300049,1121.300049,1113.630005,1124.079956,1214400000
^GSPC,2004-09-08,1121.300049,1116.27002,1116.27002,1116.27002,1123.050049,1246300000
^GSPC,2004-09-09,1116.27002,1118.380005,1118.380005,1113.619995,1121.300049,1371300000
^GSPC,2004-09-10,1118.380005,1123.920044,1123.920044,1114.390015,1125.26001,1261200000
^GSPC,2004-09-13,1123.920044,1125.819946,1125.819946,1123.349976,1129.780029,1299800000
^GSPC,2004-09-14,1125.819946,1128.329956,1128.329956,1124.719971,1129.459961,1204500000
^GSPC,2004-09-15,1128.329956,1120.369995,1120.369995,1119.819946,1128.329956,1.256e+09
^GSPC,2004-09-16,1120.369995,1123.5,1123.5,1120.369995,1126.060059,1113900000
^GSPC,2004-09-17,1123.5,1128.550049,1128.550049,1123.5,1130.140015,1422600000
^GSPC,2004-09-20,1128.550049,1122.199951,1122.199951,1120.339966,1128.550049,1197600000
^GSPC,2004-09-21,1122.199951,1129.300049,1129.300049,1122.199951,1131.540039,1.325e+09
^GSPC,2004-09-22,1129.300049,1113.560059,1113.560059,1112.670044,1129.300049,1379900000
^GSPC,2004-09-23,1113.560059,1108.359985,1108.359985,1108.050049,1113.609985,1286300000
^GSPC,2004-09-24,1108.359985,1110.109985,1110.109985,1108.359985,1113.810059,1255400000
^GSPC,2004-09-27,1110.109985,1103.52002,1103.52002,1103.23999,1110.109985,1263500000
^GSPC,2004-09-28,1103.52002,1110.060059,1110.060059,1101.290039,1111.77002,1396600000
^GSPC,2004-09-29,1110.060059,1114.800049,1114.800049,1107.420044,1114.800049,1402900000
^GSPC,2004-09-30,1114.800049,1114.579956,1114.579956,1109.680054,1116.310059,1.748e+09
^GSPC,2004-10-01,1114.579956,1131.5,1131.5,1114.579956,1131.640015,1582200000
^GSPC,2004-10-04,1131.5,1135.170044,1135.170044,1131.5,1140.130005,1.534e+09
^GSPC,2004-10-05,1135.170044,1134.47998,1134.47998,1132.030029,1137.869995,1418400000
^GSPC,2004-10-06,1134.47998,1142.050049,1142.050049,1132.939941,1142.050049,1416700000
^GSPC,2004-10-07,1142.050049,1130.650024,1130.650024,1130.5,1142.050049,1447500000
^GSPC,2004-10-08,1130.650024,1122.140015,1122.140015,1120.189941,1132.920044,1291600000
^GSPC,2004-10-11,1122.140015,1124.390015,1124.390015,1122.140015,1126.199951,943800000
^GSPC,2004-10-12,1124.390015,1121.839966,1121.839966,1115.77002,1124.390015,1320100000
^GSPC,2004-10-13,1121.839966,1113.650024,1113.650024,1109.630005,1127.01001,1546200000
^GSPC,2004-10-14,1113.650024,1103.290039,1103.290039,1102.060059,1114.959961,1489500000
^GSPC,2004-10-15,1103.290039,1108.199951,1108.199951,1102.140015,1113.170044,1645100000
^GSPC,2004-10-18,1108.199951,1114.02002,1114.02002,1103.329956,1114.459961,1373300000
^GSPC,2004-10-19,1114.02002,1103.22998,1103.22998,1103.150024,1117.959961,1737500000
^GSPC,2004-10-20,1103.22998,1103.660034,1103.660034,1094.25,1104.089966,1685700000
^GSPC,2004-10-21,1103.660034,1106.48999,1106.48999,1098.469971,1108.869995,1.673e+09
^GSPC,2004-10-22,1106.48999,1095.73999,1095.73999,1095.469971,1108.140015,1469600000
^GSPC,2004-10-25,1095.73999,1094.800049,1094.800049,1090.290039,1096.810059,1380500000
^GSPC,2004-10-26,1094.810059,1111.089966,1111.089966,1094.810059,1111.099976,1685400000
^GSPC,2004-10-27,1111.089966,1125.400024,1125.400024,1107.430054,1126.290039,1741900000
^GSPC,2004-10-28,1125.339966,1127.439941,1127.439941,1120.599976,1130.670044,1628200000
^GSPC,2004-10-29,1127.439941,1130.199951,1130.199951,1124.619995,1131.400024,1500800000
^GSPC,2004-11-01,1130.199951,1130.51001,1130.51001,1127.599976,1133.410034,1395900000
^GSPC,2004-11-02,1130.51001,1130.560059,1130.560059,1128.119995,1140.47998,1.659e+09
^GSPC,2004-11-03,1130.540039,1143.199951,1143.199951,1130.540039,1147.569946,1767500000
^GSPC,2004-11-04,1143.199951,1161.670044,1161.670044,1142.339966,1161.670044,1782700000
^GSPC,2004-11-05,1161.670044,1166.170044,1166.170044,1160.660034,1170.869995,1724400000
^GSPC,2004-11-08,1166.170044,1164.890015,1164.890015,1162.319946,1166.77002,1358700000
^GSPC,2004-11-09,1164.890015,1164.079956,1164.079956,1162.47998,1168.959961,1450800000
^GSPC,2004-11-10,1164.079956,1162.910034,1162.910034,1162.51001,1169.25,1504300000
^GSPC,2004-11-11,1162.910034,1173.47998,1173.47998,1162.910034,1174.800049,1.393e+09
^GSPC,2004-11-12,1173.47998,1184.170044,1184.170044,1171.430054,1184.170044,1531600000
^GSPC,2004-11-15,1184.170044,1183.810059,1183.810059,1179.849976,1184.47998,1453300000
^GSPC,2004-11-16,1183.810059,1175.430054,1175.430054,1175.319946,1183.810059,1364400000
^GSPC,2004-11-17,1175.430054,1181.939941,1181.939941,1175.430054,1188.459961,1684200000
^GSPC,2004-11-18,1181.939941,1183.550049,1183.550049,1180.150024,1184.900024,1456700000
^GSPC,2004-11-19,1183.550049,1170.339966,1170.339966,1169.189941,1184,1526600000
^GSPC,2004-11-22,1170.339966,1177.23999,1177.23999,1167.890015,1178.180054,1392700000
^GSPC,2004-11-23,1177.23999,1176.939941,1176.939941,1171.410034,1179.52002,1428300000
^GSPC,2004-11-24,1176.939941,1181.76001,1181.76001,1176.939941,1182.459961,1149600000
^GSPC,2004-11-26,1181.76001,1182.650024,1182.650024,1181.079956,1186.619995,504580000
^GSPC,2004-11-29,1182.650024,1178.569946,1178.569946,1172.369995,1186.939941,1378500000
^GSPC,2004-11-30,1178.569946,1173.819946,1173.819946,1173.810059,1178.660034,1553500000
^GSPC,2004-12-01,1173.780029,1191.369995,1191.369995,1173.780029,1191.369995,1772800000
^GSPC,2004-12-02,1191.369995,1190.329956,1190.329956,1186.719971,1194.800049,1774900000
^GSPC,2004-12-03,1190.329956,1191.170044,1191.170044,1187.709961,1197.459961,1566700000
^GSPC,2004-12-06,1191.170044,1190.25,1190.25,1185.180054,1192.410034,1354400000
^GSPC,2004-12-07,1190.25,1177.069946,1177.069946,1177.069946,1192.170044,1533900000
^GSPC,2004-12-08,1177.069946,1182.810059,1182.810059,1177.069946,1184.050049,1525200000
^GSPC,2004-12-09,1182.810059,1189.23999,1189.23999,1173.790039,1190.51001,1624700000
^GSPC,2004-12-10,1189.23999,1188,1188,1185.23999,1191.449951,1443700000
^GSPC,2004-12-13,1188,1198.680054,1198.680054,1188,1198.73999,1436100000
^GSPC,2004-12-14,1198.680054,1203.380005,1203.380005,1197.839966,1205.290039,1544400000
^GSPC,2004-12-15,1203.380005,1205.719971,1205.719971,1199.439941,1206.609985,1695800000
^GSPC,2004-12-16,1205.719971,1203.209961,1203.209961,1198.410034,1207.969971,1793900000
^GSPC,2004-12-17,1203.209961,1194.199951,1194.199951,1193.48999,1203.209961,2.335e+09
^GSPC,2004-12-20,1194.199951,1194.650024,1194.650024,1193.359985,1203.430054,1422800000
^GSPC,2004-12-21,1194.650024,1205.449951,1205.449951,1194.650024,1205.930054,1483700000
^GSPC,2004-12-22,1205.449951,1209.569946,1209.569946,1203.849976,1211.420044,1390800000
^GSPC,2004-12-23,1209.569946,1210.130005,1210.130005,1208.709961,1213.660034,956100000
^GSPC,2004-12-27,1210.130005,1204.920044,1204.920044,1204.920044,1214.130005,9.22e+08
^GSPC,2004-12-28,1204.920044,1213.540039,1213.540039,1204.920044,1213.540039,9.83e+08
^GSPC,2004-12-29,1213.540039,1213.449951,1213.449951,1210.949951,1213.849976,925900000
^GSPC,2004-12-30,1213.449951,1213.550049,1213.550049,1213.410034,1216.469971,829800000
^GSPC,2004-12-31,1213.550049,1211.920044,1211.920044,1211.650024,1217.329956,786900000
^GSPC,2005-01-03,1211.920044,1202.079956,1202.079956,1200.319946,1217.800049,1510800000
^GSPC,2005-01-04,1202.079956,1188.050049,1188.050049,1185.390015,1205.839966,1.721e+09
^GSPC,2005-01-05,1188.050049,1183.73999,1183.73999,1183.719971,1192.72998,1738900000
^GSPC,2005-01-06,1183.73999,1187.890015,1187.890015,1183.27002,1191.630005,1569100000
^GSPC,2005-01-07,1187.890015,1186.189941,1186.189941,1182.160034,1192.199951,1477900000
^GSPC,2005-01-10,1186.189941,1190.25,1190.25,1184.800049,1194.780029,1490400000
^GSPC,2005-01-11,1190.25,1182.98999,1182.98999,1180.430054,1190.25,1488800000
^GSPC,2005-01-12,1182.98999,1187.699951,1187.699951,1175.640015,1187.920044,1562100000
^GSPC,2005-01-13,1187.699951,1177.449951,1177.449951,1175.810059,1187.699951,1510300000
^GSPC,2005-01-14,1177.449951,1184.52002,1184.52002,1177.449951,1185.209961,1335400000
^GSPC,2005-01-18,1184.52002,1195.97998,1195.97998,1180.099976,1195.97998,1596800000
^GSPC,2005-01-19,1195.97998,1184.630005,1184.630005,1184.410034,1195.97998,1498700000
^GSPC,2005-01-20,1184.630005,1175.410034,1175.410034,1173.420044,1184.630005,1.692e+09
^GSPC,2005-01-21,1175.410034,1167.869995,1167.869995,1167.819946,1179.449951,1643500000
^GSPC,2005-01-24,1167.869995,1163.75,1163.75,1163.75,1173.030029,1494600000
^GSPC,2005-01-25,1163.75,1168.410034,1168.410034,1163.75,1174.300049,1610400000
^GSPC,2005-01-26,1168.410034,1174.069946,1174.069946,1168.410034,1175.959961,1635900000
^GSPC,2005-01-27,1174.069946,1174.550049,1174.550049,1170.150024,1177.5,1600600000
^GSPC,2005-01-28,1174.550049,1171.359985,1171.359985,1166.25,1175.609985,1641800000
^GSPC,2005-01-31,1171.359985,1181.27002,1181.27002,1171.359985,1182.069946,1679800000
^GSPC,2005-02-01,1181.27002,1189.410034,1189.410034,1180.949951,1190.390015,1681980000
^GSPC,2005-02-02,1189.410034,1193.189941,1193.189941,1188.920044,1195.25,1561740000
^GSPC,2005-02-03,1193.189941,1189.890015,1189.890015,1185.640015,1193.189941,1554460000
^GSPC,2005-02-04,1189.890015,1203.030029,1203.030029,1189.670044,1203.469971,1648160000
^GSPC,2005-02-07,1203.030029,1201.719971,1201.719971,1199.27002,1204.150024,1347270000
^GSPC,2005-02-08,1201.719971,1202.300049,1202.300049,1200.160034,1205.109985,1416170000
^GSPC,2005-02-09,1202.300049,1191.98999,1191.98999,1191.540039,1203.829956,1511040000
^GSPC,2005-02-10,1191.98999,1197.01001,1197.01001,1191.540039,1198.75,1491670000
^GSPC,2005-02-11,1197.01001,1205.300049,1205.300049,1193.280029,1208.380005,1562300000
^GSPC,2005-02-14,1205.300049,1206.140015,1206.140015,1203.589966,1206.930054,1290180000
^GSPC,2005-02-15,1206.140015,1210.119995,1210.119995,1205.52002,1212.439941,1527080000
^GSPC,2005-02-16,1210.119995,1210.339966,1210.339966,1205.060059,1212.439941,1490100000
^GSPC,2005-02-17,1210.339966,1200.75,1200.75,1200.73999,1211.329956,1580120000
^GSPC,2005-02-18,1200.75,1201.589966,1201.589966,1197.349976,1202.920044,1551200000
^GSPC,2005-02-22,1201.589966,1184.160034,1184.160034,1184.160034,1202.47998,1744940000
^GSPC,2005-02-23,1184.160034,1190.800049,1190.800049,1184.160034,1193.52002,1501090000
^GSPC,2005-02-24,1190.800049,1200.199951,1200.199951,1187.800049,1200.420044,1518750000
^GSPC,2005-02-25,1200.199951,1211.369995,1211.369995,1199.609985,1212.150024,1523680000
^GSPC,2005-02-28,1211.369995,1203.599976,1203.599976,1198.130005,1211.369995,1795480000
^GSPC,2005-03-01,1203.599976,1210.410034,1210.410034,1203.599976,1212.25,1708060000
^GSPC,2005-03-02,1210.410034,1210.079956,1210.079956,1204.219971,1215.790039,1568540000
^GSPC,2005-03-03,1210.079956,1210.469971,1210.469971,1204.449951,1215.719971,1616240000
^GSPC,2005-03-04,1210.469971,1222.119995,1222.119995,1210.469971,1224.76001,1636820000
^GSPC,2005-03-07,1222.119995,1225.310059,1225.310059,1222.119995,1229.109985,1488830000
^GSPC,2005-03-08,1225.310059,1219.430054,1219.430054,1218.569946,1225.689941,1523090000
^GSPC,2005-03-09,1219.430054,1207.01001,1207.01001,1206.660034,1219.430054,1704970000
^GSPC,2005-03-10,1207.01001,1209.25,1209.25,1201.410034,1211.22998,1604020000
^GSPC,2005-03-11,1209.25,1200.079956,1200.079956,1198.150024,1213.040039,1449820000
^GSPC,2005-03-14,1200.079956,1206.829956,1206.829956,1199.51001,1206.829956,1437430000
^GSPC,2005-03-15,1206.829956,1197.75,1197.75,1197.75,1210.540039,1513530000
^GSPC,2005-03-16,1197.75,1188.069946,1188.069946,1185.609985,1197.75,1653190000
^GSPC,2005-03-17,1188.069946,1190.209961,1190.209961,1186.339966,1193.280029,1581930000
