hhidpn,age,height,hhincome,female
529876010,56,1.7018,48.2,0
529876020,58,1.7018,48.2,1
529885010,58,1.8288,1.386,0
529885020,56,1.7272,31.388,1
529887010,55,1.7526,36,0
529887020,43,1.651,125,1
529887021,52,1.9304,125,0
529892010,57,1.5748,20.12,1
529914010,55,1.6764,27,1
529921010,57,1.8034,81,0
529921020,58,1.7018,81,1
529943010,60,1.8542,379.7,0
529944010,55,1.5748,0,1
529944020,59,.m,0,0
529946010,59,1.778,97.70024,0
529955010,58,1.6891,54.034,1
529957020,56,1.8796,19.94,0
529958010,59,1.6764,1,1
529960010,56,1.778,60,0
529960020,39,1.6256,60,1
529968010,59,1.7018,18,1
529977010,58,1.6002,4.056,1
529983010,55,1.5494,20.6,1
529994010,56,1.8288,120.5,0
529994020,51,1.5748,120.5,1
529996010,59,1.8288,119.6,0
529996020,44,1.6764,119.6,1
529999010,59,1.524,18.384,1
530014010,60,1.6764,15.512,0
530024010,64,1.5748,15,1
530034010,60,1.7272,4.98,1
530044010,55,1.8034,63.89660175,0
530044020,53,1.524,63.89660175,1
530065010,57,1.8034,211.012,0
530065020,50,1.6764,211.012,1
530075010,55,1.8034,45,0
530101010,66,1.8542,40.926,0
530101020,74,1.6002,40.926,1
530118010,58,1.7272,15.6,0
530118020,51,1.5494,15.6,1
530121010,57,1.8034,34.08929965,0
530135010,58,1.6129,28,1
530135020,55,1.6764,28,0
530149010,58,1.5621,1.5,1
530172010,58,1.7272,106.2,0
530196010,55,1.8796,291,0
530211010,55,1.7526,100.95,0
530211020,47,1.7018,100.95,1
530229010,54,1.6002,4.512,1
530232020,50,1.6764,52,1
530237010,62,1.8796,3,0
530239020,62,1.6637,115.76,0
530248010,58,1.5748,80.024,0
530248020,55,1.5748,80.024,1
530254010,58,1.8034,35.2,0
530280010,60,1.7018,230.08,1
530280020,56,1.778,230.08,0
530323010,60,1.5494,11.96339559,1
530332010,59,1.8796,83.744,0
530332020,47,1.6383,83.744,1
530333010,59,1.6764,17.65,0
530333020,50,1.3462,17.65,1
530366010,56,1.7018,117,0
530366020,45,1.6764,117,1
530397010,57,1.905,57.62,0
530397020,42,1.6256,2.736,1
530414010,57,1.5748,24.02,1
530421010,54,1.651,0,0
530421020,51,.m,0,1
530425010,60,1.7653,30.01,1
530433010,57,1.651,24.5,1
530440010,54,1.6129,1.728,1
530441010,57,1.6256,50,1
530459010,56,1.7526,128.75,1
530461010,58,1.7526,45.15253703,1
530462010,60,1.905,45.111,0
530462020,60,1.5621,45.111,1
530486010,54,1.7272,78.24,0
530486020,57,1.6256,78.24,1
530502010,53,1.6002,0,0
530502020,51,1.6002,0,1
530509010,57,1.778,288,0
530509020,51,1.5748,288,1
530521010,63,1.4986,35,1
530524010,58,1.6637,17.232,0
530536010,65,1.6002,10.836,1
530537010,60,1.4986,23,1
530537020,40,1.6002,23,0
530553010,65,1.6002,10.376,1
530553020,62,1.778,10.376,0
530560010,62,1.4986,33.066,1
530589010,55,1.651,31,1
530591010,57,1.6764,141,0
530591020,52,1.6002,141,1
530613010,56,1.905,48,0
530618010,58,1.6256,71,1
530618020,57,1.6764,71,0
530630010,56,1.778,22.056,0
530631010,60,1.6764,10.38,0
530633010,57,1.6002,83.35847651,0
530633020,50,1.524,83.35847651,1
530655010,60,2.0066,110,0
530655020,47,1.7018,110,1
530659020,74,1.8034,58.59172273,0
530661010,60,1.6002,5,1
530661020,59,1.7272,5,0
530665010,64,1.7272,19.872,0
530673010,63,1.7272,2.032,1
530674010,62,1.91135,65,0
530683010,56,1.5494,22.6,1
530683020,37,1.7272,22.6,0
530698010,58,1.6764,17.3,0
530723010,56,1.7526,8.7,0
530731010,56,1.7907,2.268,0
530735010,62,1.7272,88.32,1
530735020,62,1.7526,88.32,0
530736010,60,1.905,9.6,0
530736020,77,1.6002,9.6,1
530742010,57,1.7907,70.94535882,0
530742020,52,1.6256,70.94535882,1
530746010,58,1.6764,15,1
530775010,60,1.8796,96,0
530775020,48,1.6764,96,1
530787010,56,1.6764,23,1
530799020,55,1.7018,270.66,1
530800010,59,1.5748,33.8,1
530800020,71,1.6637,33.8,0
530831020,45,1.8796,192,0
530834010,56,1.6764,8.928,0
530842010,66,1.7018,70.896,0
530842020,33,1.6764,70.896,1
530844020,51,1.6256,84.5,1
530858010,57,1.7018,.05,0
530858020,57,1.524,.05,1
530884020,53,1.6256,12.504,1
530896010,55,1.7272,183.578266,0
530908010,56,1.778,20.02,1
530909010,57,1.7526,24.85009265,0
530909020,57,1.6002,24.85009265,1
530937010,60,1.524,52.268,1
530937020,62,1.6764,52.268,0
530956010,55,1.6256,6.5,1
530960010,58,1.7272,55,0
530960020,57,1.6764,55,1
530980010,66,1.7526,89.52,0
530980020,66,1.6764,89.52,1
530981010,64,1.5748,70.4,1
530981020,85,1.8542,70.4,0
530998010,55,1.651,22.92,0
530998020,60,1.5748,22.92,1
531010010,57,1.5748,18,1
531011010,58,1.7018,35.246,0
531029010,57,1.8288,18,0
531032010,58,1.5748,34,1
531032020,60,1.778,34,0
531033010,60,1.7272,50,0
531033011,55,.d,50,1
531046010,64,1.7018,16.093,1
531063010,54,1.83515,190,0
531063020,47,1.7272,190,1
531083010,60,1.7526,73,0
531083020,58,1.4986,73,1
531093010,59,1.651,26.5,0
531093020,56,1.524,26.5,1
531095010,57,1.6256,26.256,1
531102010,54,1.905,48.5,0
531102020,51,1.6002,48.5,1
531121010,61,1.6256,9.145,1
531134010,59,1.651,13.428,0
531145010,65,1.6256,19.03084053,1
531159020,67,1.6891,18.072,0
531173010,59,1.6764,328.0772047,1
531180010,56,1.7018,0,0
531198010,55,1.7272,10.62878218,0
531203010,55,1.5748,176.866,1
531203020,54,1.6891,176.866,0
531210010,56,1.651,129.3,1
531210020,55,1.8288,129.3,0
531215010,56,1.6764,190.045,1
531215020,52,1.7272,190.045,0
531229010,69,1.7272,17.856,0
531254010,55,1.9304,90.00072,0
531273010,57,1.6002,110,1
531313010,59,1.6256,26.012,1
531337010,68,.m,26,1
531337020,58,.m,26,0
531340010,55,1.6764,58,1
531340011,48,1.6256,4.351035345,0
531359010,58,1.6764,0,0
531359020,49,1.5494,0,1
531362010,61,1.5748,8.76,1
531373010,57,1.7018,18,0
531373020,52,1.524,77.796,1
531386010,54,1.7526,25.62237556,0
531416010,57,1.6764,9.6,1
531416020,71,1.5367,9.6,0
531477010,65,1.4732,44.908,1
531477020,66,1.8288,44.908,0
531508010,57,1.8542,58.416,0
531508020,66,1.7526,58.416,1
531511010,55,1.4986,49.8,1
531511011,61,1.6256,49.8,0
531521010,56,1.651,33.1,1
531532010,56,1.6256,.2,0
531602010,59,1.7526,40.2,1
531620010,65,1.8034,11.16,0
531625010,56,1.778,105.612,0
531625020,49,1.6764,105.612,1
531626010,56,1.6764,16.2,1
531646010,56,1.6764,19.2,0
531672010,56,1.7018,14,1
531677010,59,1.7653,19.44,0
531680010,55,1.5748,19.768,1
531691010,56,1.6256,264.16,1
531691020,59,1.8288,264.16,0
531693010,58,1.5494,.12,1
531696010,59,1.6256,4.13,1
531709010,64,1.5748,49.12426828,1
531710010,58,1.524,40,1
531710020,58,1.8288,40,0
531716010,62,1.524,0,1
531719010,55,1.6002,105,1
531719020,56,1.8288,105,0
531727010,61,1.6002,25,0
531727020,52,1.27,25,1
531736010,54,1.7018,345,1
531742010,61,1.651,.1,1
531757010,59,1.6764,2.2,0
531757020,63,1.5494,2.2,1
531760010,57,1.6891,98,1
531763010,58,1.8542,51.5,0
531799010,57,1.6002,7.428,1
531807010,59,1.8796,141.65,0
531816010,57,1.7272,34,1
531824020,56,1.5748,57,1
531831010,58,1.4986,11.988,1
531837010,56,1.7272,25.712,1
531839020,52,1.5748,111.45,1
531841010,58,1.7018,2.268,1
531858010,57,1.7272,0,1
531863010,54,1.778,75.00672,1
531863020,48,1.8288,75.00672,0
531864010,55,1.5494,40,0
531864020,52,1.6256,40,1
531884010,54,1.6764,55.036,0
531884020,54,1.5494,55.036,1
531922010,55,1.7272,57,0
531922020,51,1.6764,57,1
531923010,58,1.7018,80.4,0
531923020,55,1.6256,80.4,1
531944010,64,.m,9.6,1
531944020,73,1.6764,9.6,0
531953010,61,1.7018,26.4,1
531953020,54,1.7018,26.4,0
531956010,59,1.2192,11.59806158,1
531956020,60,1.7272,11.59806158,0
531961010,59,1.7526,2.96,1
531968010,55,1.5494,82.22,1
531968020,68,1.7272,82.22,0
531999020,53,1.3462,40,1
532007010,56,1.7272,26.3,0
532016010,59,1.5494,66.62,1
532016020,54,1.651,66.62,0
532029010,57,1.778,118,0
532029020,47,1.524,118,1
532038010,58,.d,5,0
532038020,56,.d,5,1
532047010,66,1.5748,26.52,1
532047020,52,1.6764,26.52,0
532060010,57,1.651,32.1,0
532060020,56,.m,32.1,1
532076010,55,1.8034,16.8,0
532086010,61,1.6764,9.036,0
532087010,54,1.5875,3.668,1
532097010,59,1.7272,73.0044,0
532097020,58,1.524,73.0044,1
532108010,55,1.7018,12.268,0
532114010,55,1.6002,60.32,1
532114020,55,1.7272,60.32,0
532115010,58,1.4478,0,1
532115020,58,1.5748,0,0
532145010,55,1.5748,81.15,1
532145020,58,1.6764,81.15,0
532147010,54,1.5494,35,1
532147020,55,1.7018,35,0
532154010,57,.d,52,1
532154020,60,1.7018,52,0
532156010,57,1.778,82.24,0
532166010,59,1.7145,25.024,1
532166011,65,1.8034,25.024,0
532167010,55,1.6256,101.316,1
532167020,78,1.6256,101.316,0
532170010,58,1.6256,23.56,1
532170020,62,1.6002,23.56,0
532180010,59,1.7018,53,1
532196010,61,1.8288,17.01,0
532212010,56,1.6002,70.8,1
532216010,59,1.6002,82.5,1
532216020,59,1.8796,82.5,0
532227010,58,1.8542,132.04,0
532227020,52,1.7526,132.04,1
532247010,55,1.4732,181.256,1
532247020,54,1.8034,181.256,0
532249010,57,1.8288,19.406,0
532259010,55,1.778,49.5,0
532259020,55,1.524,49.5,1
532273010,56,1.4478,.378,1
532273020,52,1.6764,.378,0
532276010,64,1.651,145.508,1
532291010,63,1.4986,6.72,1
532307010,55,1.778,18.052,1
532307020,48,1.9558,43.95,0
532327010,57,1.8288,290.8905414,0
532327020,54,1.6002,290.8905414,1
532346010,56,1.651,200.4513923,1
532346020,51,1.8288,200.4513923,0
532359010,60,1.6002,2.430459519,0
532359020,55,1.5494,2.430459519,1
532391010,65,1.6256,76.428,1
532391020,67,1.8288,76.428,0
532444010,55,1.6764,20,1
532444020,57,1.8288,235,0
532455010,59,1.524,12.3,1
532462010,55,1.7526,21.576,0
532462020,54,1.6764,21.576,1
532500010,55,1.7526,77.3,0
532500020,46,1.5494,77.3,1
532512010,57,1.7526,91,0
532512020,51,1.7145,91,1
532521010,55,1.7272,5.436,0
532523010,56,1.7272,128.7,0
532523020,48,1.6256,128.7,1
532524010,56,1.7526,104,0
532524020,49,1.524,104,1
532534010,57,1.6002,60,1
532534020,59,1.8034,60,0
532539010,57,1.778,54.13,0
532540010,65,1.5748,64.14395355,1
532544010,57,1.7272,9.672,1
532565010,58,1.4986,100.01,1
532565020,56,1.8542,100.01,0
532584010,57,1.6764,12.268,1
532605010,58,1.6129,11.125,1
532620010,56,1.8288,59,0
532620020,58,1.5748,59,1
532622010,56,1.7018,13.5,0
532623010,54,1.6256,380.012,1
532623020,56,1.8034,380.012,0
532627010,59,1.5748,156.7965248,1
532627011,65,1.7526,156.7965248,0
532687010,59,1.9304,11.904,0
532691010,55,1.8288,4.812,0
532691020,50,1.5494,4.812,1
532712010,58,1.8288,86.1,0
532712020,58,1.651,86.1,1
532744010,54,1.524,152.12,1
532744020,52,1.8542,152.12,0
532746010,57,1.5494,349.4,1
532746020,66,1.778,349.4,0
532754010,55,1.6764,8.976,1
532762010,59,1.8034,1.012,0
532771010,55,1.8796,10.92,0
532809010,60,1.5748,61.364,1
532809011,50,1.6256,61.364,1
532823010,63,1.778,14.136,0
532835010,60,1.6256,11.196,1
532852010,54,1.6637,67.02,1
532852020,52,1.778,67.02,0
532858010,57,1.651,10.88,1
532858020,69,1.778,10.88,0
532859010,63,1.6256,22.28,1
532860010,55,1.778,14,0
532861010,61,1.6256,86,1
532861020,62,1.7272,86,0
532879010,63,1.4732,12,1
532879020,69,.m,12,0
532901010,67,1.8034,40.6,0
532902010,57,1.9558,202.208,0
532902020,54,1.6764,202.208,1
532928010,56,1.524,24,1
532928020,55,1.7526,24,0
532963010,59,1.6764,45.378,1
532978010,58,1.651,33.2,1
533032010,61,1.651,20.4,1
533044010,55,1.905,166.02,0
533044020,39,1.7272,166.02,1
533054010,58,1.6764,230.06,0
533067010,63,1.9304,30,0
533072010,56,1.8161,102.277,0
533077010,54,1.651,3.18,1
533095010,57,1.5748,2.268,1
533097010,64,1.5748,14.74567913,1
533097020,60,1.9812,14.74567913,0
533113010,60,1.7526,13.648,0
533115010,65,1.8034,45.216,0
533115020,58,1.6764,45.216,1
533122010,60,1.6256,30.112,0
533122020,56,1.5748,30.112,1
533126010,59,1.8034,7.8,0
533137010,58,1.7526,40,1
533140010,57,1.524,45.008,1
533140020,57,1.6764,45.008,0
533146010,59,1.7018,23,0
533151010,62,.d,14.028,1
533151020,66,1.6256,14.028,1
533187010,57,1.7526,23.04,0
533192010,55,1.7272,60,1
533192020,56,1.7272,60,0
533218010,64,1.6764,45,1
533229010,59,1.5748,1.8,1
533229020,58,1.651,1.8,0
533235010,62,1.8288,11.4,0
533240010,59,1.8288,36.27,0
533243010,60,1.6002,102,1
533243020,59,1.7526,102,0
533282010,58,1.6256,12.924,1
533288010,54,1.8034,105.024,0
533288020,50,1.778,135.06,0
533288021,22,1.8288,135.06,0
533300010,58,1.5748,67,1
533300020,52,1.7018,67,0
533304010,59,1.5494,33,0
533304020,47,1.5748,33,1
533316010,54,1.6764,14.59,1
533316020,54,1.6891,14.59,0
533317010,54,1.8542,15,0
533317020,55,1.6002,15,1
533333010,57,1.8796,25.616,0
533333020,51,1.6764,25.616,1
533356010,55,1.524,0,1
533356020,47,1.7526,0,0
533366010,66,1.7526,16.8,0
533368010,54,1.7272,52.21,0
533375010,57,1.7272,55.4,0
533375020,54,1.6002,55.4,1
533410010,60,1.7526,55,0
533410020,54,1.7018,55,1
533420010,62,1.7018,20,1
533432010,57,1.8288,91,0
533438010,57,1.6764,33.646,1
533438020,57,1.8796,33.646,0
533452010,54,1.651,48,0
533452020,54,1.524,48,1
533454010,56,1.6891,147,1
533454020,56,1.8542,147,0
533465010,55,1.9431,16.132,0
533472010,59,1.7018,2.4,0
533472020,41,1.6764,2.4,1
533476010,58,1.6002,25,1
533478010,64,1.4478,42.912,1
533478020,69,1.7526,42.912,0
533487010,61,1.6002,17.304,1
533489010,64,1.7018,37.25,0
533489020,58,1.6002,37.25,1
533490010,63,1.6637,17.172,0
533491010,58,1.6764,12.12,1
533505010,58,1.7526,8.84,0
533505020,55,.m,8.84,1
533506010,56,1.6637,44.8,1
533510010,55,1.6002,8.868,1
533511010,56,1.7018,6.678,1
533522010,60,1.6002,35.152,1
533522020,55,2.0066,35.152,0
533535010,63,1.7272,.1,0
533542010,64,1.6764,54.4,1
533542020,65,.m,54.4,0
533574010,64,1.5748,38.484,1
533574020,67,1.8288,38.484,0
533591010,56,1.651,22.8,1
533591020,72,1.6002,22.8,0
533600010,64,1.7526,15.036,0
533605010,58,1.8288,13,0
533609010,58,1.651,12.588,1
533620010,62,1.8542,13.356,0
533620020,57,1.524,13.356,1
533628010,59,1.4986,18.7932,1
533628020,73,1.651,18.7932,0
533634010,64,1.8923,8.703,0
533635010,56,1.651,9,0
533644010,61,1.6764,14.52,1
533644020,53,1.8796,14.52,0
533656010,55,1.7018,101.34,0
533656020,43,1.6256,101.34,1
533667010,59,1.8542,24.12,0
533668010,65,1.6764,1.2,0
533675010,62,1.7018,36.6,0
533675020,61,1.7145,36.6,1
533684010,66,1.6002,50.4,1
533717020,57,1.8796,56.4,0
533720010,57,.d,0,1
533720020,49,1.651,0,0
533736020,35,1.5748,0,1
533741010,57,1.5494,7.32,1
533756010,63,1.5494,66.13,1
533756020,60,1.6256,66.13,0
533762010,54,1.8034,188.6970811,0
533762020,55,1.6002,188.6970811,1
533776010,55,1.8288,164.75,0
533776020,46,1.6256,164.75,1
533798010,55,1.8542,619.4,0
533799010,55,1.5748,81.949,1
533799020,48,1.8034,81.949,0
533811010,60,1.8034,43.452,0
533831010,58,1.905,9.09,0
533834010,56,1.8288,195,0
533834020,57,1.5494,195,1
533856010,51,1.6764,14.892,1
533874010,54,1.5748,18.33537811,1
533882010,58,1.5748,124.42,1
533882020,52,1.7907,124.42,0
533894010,58,1.7272,28.8,0
533900010,64,1.6129,12.69,1
533904010,58,1.7018,0,0
533911010,57,1.6256,3.64,1
533911020,51,1.7526,3.64,0
533944010,49,1.4732,21.66,1
533944011,46,1.8288,21.66,0
533949010,57,1.6764,53.06,1
533955010,54,1.6256,352.2,1
533955020,57,1.8288,352.2,0
533968010,55,1.7272,20.3,0
533968020,42,1.651,20.3,1
533970010,57,1.5748,217.06,1
533970020,55,1.778,217.06,0
533976010,58,1.6764,9,0
533977020,50,1.6764,30,1
533980010,55,1.6764,60,0
533980020,46,1.5748,60,1
533989010,59,1.8034,7,0
533994010,66,1.6002,22.27557637,1
533999010,56,1.524,32.288,1
534003010,54,1.5748,55.412,1
534005010,64,1.8288,13.04,0
534023010,55,1.6891,62.0168,1
534023020,53,1.7653,62.0168,0
534032010,62,1.7272,6,0
534032020,58,1.6764,6,1
534040010,64,1.6002,18.73467319,1
534069010,57,1.7018,9.559,1
534071010,58,1.8288,35,0
534078010,61,1.6256,17.304,1
534093010,58,1.54305,27,0
534106010,65,1.7526,10.452,1
534113010,62,1.5748,20,1
534140010,57,2.0066,70,0
534145010,62,1.6764,49.756,0
534145020,69,1.651,49.756,1
534150010,59,1.7018,21,0
534150020,42,.m,21,1
534159010,56,1.6764,81,0
534159020,45,1.5748,81,1
534168010,60,1.6256,12.716,1
534168020,54,1.8796,12.716,0
534169010,59,.d,54.8,0
534169020,57,1.6764,54.8,1
534178010,55,1.6002,26.962,1
534178020,67,1.7272,26.962,0
534186010,57,1.7272,66.98566822,1
534186020,67,1.8542,66.98566822,0
534191010,57,1.6764,0,0
534191020,46,1.6764,0,1
534195010,55,1.5367,15.056,0
534195020,48,1.524,15.056,1
534197010,54,1.6764,48.004,1
534214010,54,1.7018,15.264,0
534215010,54,1.6256,222,1
534215020,51,1.905,222,0
534227010,56,1.7018,73.84,0
534227020,46,1.524,73.84,1
534233010,57,1.7018,117.2,0
534233020,55,1.6256,117.2,1
534238010,54,1.7526,65.74,0
534238020,67,1.6129,65.74,1
534241010,57,1.8542,1.428,0
534241020,58,1.6764,1.428,1
534260010,57,1.8034,273.944,0
534260020,56,1.6002,273.944,1
534272010,58,1.7526,65,0
534272020,54,1.6256,65,1
534274010,61,1.524,77.08,1
534292010,61,1.6764,15.948,1
534302010,63,1.6256,40.338,1
534302020,56,1.6256,40.338,1
534319010,55,1.8288,57,0
534319020,44,1.8034,57,1
534328010,57,1.6764,10.848,1
534356010,54,1.7018,90,0
534356020,56,1.4986,90,1
534381010,55,1.8034,9.9,0
534404010,57,1.651,16.675,1
534406010,56,1.4732,106.4100336,1
534422010,54,1.7272,56.99095252,0
534426010,61,.d,10.5,1
534434010,57,1.524,14.16,1
534436010,58,1.5748,12,1
534440010,64,1.8034,7.248,0
534444010,57,1.651,3.6,0
534444020,46,1.5494,3.6,1
534445010,61,1.5748,185.85,1
534445020,61,1.8288,185.85,0
534454010,57,1.6764,12.204,1
534455010,60,1.7272,20,0
534468010,58,1.6256,26.172,1
534483010,56,1.524,20.96,1
534488010,58,1.7526,6.002,0
534501010,57,1.7272,184.8,0
534501020,50,1.5875,184.8,1
534517010,56,1.6129,42.052,0
534517020,49,1.7272,42.052,1
534537010,57,1.4986,28,1
534537020,58,1.651,28,0
534538010,60,1.5494,12.536,1
534538020,68,1.77165,12.536,0
534540020,70,1.7018,244.255,0
534546010,60,1.5748,15.512,1
534549010,57,1.7018,11.668,1
534567010,59,1.8542,159.06,0
534567020,57,1.651,159.06,1
534582010,56,1.6764,12.252,1
534586010,59,1.8542,261.2,0
534586020,60,1.7526,261.2,1
534598010,57,1.6256,3,1
534629010,55,1.6256,21.448,1
534629020,53,1.7018,21.448,0
534632010,66,1.5748,16.8,1
534632020,74,1.7272,16.8,0
534640010,63,1.651,56.04,1
534645010,62,1.5748,46,0
534645020,35,1.5494,46,1
534648010,60,1.7526,21.3,1
534649010,63,1.8161,159.972,0
534649020,62,1.651,159.972,1
534658010,61,1.8288,48.252,0
534658020,48,1.4986,48.252,1
534666010,58,1.6256,39.6,0
534666020,57,1.5748,39.6,1
534673010,59,1.6637,14.46396,1
534694010,55,1.8288,515.2,0
534694020,53,1.651,515.2,1
534696010,58,1.524,100.8,1
534698010,59,1.6764,117.5,0
534698020,54,.m,117.5,1
534702010,59,1.7018,181.6,0
534714010,55,1.7526,116.86,0
534714020,53,1.6764,116.86,1
534766010,56,1.7018,14.4,0
534777010,60,1.8288,2.3,0
534780010,59,.d,0,1
534780020,62,1.651,0,0
534796010,55,1.5748,102.015,1
534796020,61,1.8288,102.015,0
534811010,62,1.5494,49,1
534811020,61,1.7018,49,0
534819010,59,1.7018,146,0
534836010,57,1.8288,11.592,0
534862010,59,1.778,592.12,0
534862020,54,1.5748,592.12,1
534873010,61,1.4986,32.99157299,1
534873020,61,1.7018,32.99157299,0
534877010,55,1.7018,19.9,0
534877020,50,1.65735,19.9,1
534883010,66,1.7018,126.1,1
534883020,75,1.7526,126.1,0
534897010,55,1.5748,95.024,1
534897020,52,1.651,95.024,0
534904020,50,1.7526,102,1
534984010,55,1.7272,26,0
534989010,62,1.524,17.25,1
534989020,52,1.8034,17.25,0
534998010,55,1.8288,150.212,0
534998020,56,1.6764,150.212,1
535002010,56,1.6002,12.316,1
535027010,55,1.7018,50,0
535027020,32,1.524,50,1
535038010,55,1.524,35,1
535051010,61,1.7272,92,0
535051020,54,1.6002,92,1
535052010,57,1.6256,2.76516,1
535056010,55,1.6891,247.013,1
535057010,57,1.7526,24,0
535061010,56,1.651,14,0
535061020,58,1.6764,14,1
535062010,60,1.6256,3.025,1
535062011,58,1.7526,3.025,0
535064010,64,1.6002,.624,0
535111010,66,.m,14.22256008,1
535112010,55,1.8034,87.94,0
535112020,47,1.7526,87.94,1
535133010,58,1.6764,33,1
535162010,55,1.5748,228,1
535162020,54,1.6002,228,0
535163010,60,1.524,29.2,1
535163020,63,1.7272,29.2,0
535168010,62,1.6256,24.264,1
535186010,57,1.6764,21.88,0
535186020,42,1.4732,21.88,1
535193010,63,1.6764,13.2,1
535196010,59,1.8288,30,0
535196020,55,1.6891,148.0002,1
535196021,53,1.8034,148.0002,0
535198010,61,1.8288,167.141,0
535198020,62,1.5748,167.141,1
535200010,62,1.9431,105,0
535200020,55,1.7272,105,1
535211010,57,1.7018,101.612,1
535213010,57,1.7018,82.016,1
535213020,70,1.7526,82.016,0
535218010,58,1.8034,55.3,0
535218020,53,1.651,55.3,1
535232010,54,1.6002,32,1
535232020,56,1.8288,32,0
535234010,64,1.8034,79,0
535234020,51,1.7018,79,1
535236010,62,1.8796,60.94,0
535236020,56,1.5748,9,1
535246010,58,1.4986,7.332,1
535246020,85,1.6256,7.332,0
535255010,57,1.5367,49.17134067,1
535256020,70,1.8288,97.5,0
535266010,64,1.5494,33,1
535266020,58,1.6764,33,0
535269010,57,1.6637,31.24362186,0
535276010,54,1.8034,35.4,0
535276020,46,1.5748,35.4,1
535283010,58,1.8288,10.682,0
535283011,26,1.524,10.682,1
535283020,32,1.7526,73.664,1
535291010,57,1.8542,35.324,0
535291020,65,1.524,35.324,1
535316010,55,1.778,6,0
535319010,60,1.651,250.327,1
535347010,57,1.8542,60.404,0
535347020,58,1.7272,60.404,1
535369010,57,1.651,65.004,1
535394020,50,1.6256,257,1
535403010,60,1.5748,37.944,1
535403020,59,1.8288,37.944,0
535408010,55,1.7526,43.9,0
535409010,60,1.778,20.784,0
535409020,56,1.7272,20.784,1
535424010,64,1.7272,86.804,0
535424020,62,1.778,86.804,1
535434010,57,1.8034,108.552,0
535434020,53,1.7018,108.552,1
535442010,55,1.524,1,1
535442020,59,2.032,1,0
535449010,56,1.7272,9.24,1
535457010,63,1.5748,56,1
535482010,56,1.53035,10.404,1
535488010,61,1.69545,33.5,1
535497010,54,1.7526,27.4,1
535507010,55,1.4478,20.06,1
535516010,63,1.7399,26.1,1
535524010,54,1.6256,18.6,1
535532010,65,1.5875,12.132,1
535538010,59,1.651,75.08,1
535543010,58,1.8288,118,0
535550010,57,1.6764,.075,1
535559010,58,1.6764,83.5,0
535559020,52,1.524,83.5,1
535560010,56,1.5748,2.544,1
535566010,63,1.6764,9.06,1
535566020,64,1.7526,9.06,0
535580010,56,1.8796,155.12,0
535580020,48,1.651,155.12,1
535600010,56,1.56845,137.024,1
535600020,54,1.7272,137.024,0
535626010,58,1.8288,152.52,0
535626020,58,1.651,152.52,1
535664010,61,1.7526,47.676,1
535664020,66,1.7145,47.676,0
535673010,55,1.5748,15.25,1
535675010,59,1.5748,197.08,1
535675020,57,1.8034,197.08,0
535679020,49,.d,15.17,1
535683020,60,1.7526,3.397855236,0
535697010,56,1.7526,70,0
535697020,52,1.6002,70,1
535707010,58,1.8034,3.6,0
535707020,59,1.6002,3.6,1
535708010,59,1.8034,52,0
535715010,65,1.7272,27.04,0
535715020,57,1.6764,27.04,1
535720010,54,1.8796,249.04,0
535737010,55,1.5748,50.06,1
535737020,57,1.778,50.06,0
535762010,61,1.8542,175,0
535767010,59,1.7526,6,1
535767020,59,1.9558,6,0
535770010,59,1.778,0,0
535788010,56,1.5494,0,1
535795010,65,1.6764,2.45,1
535815010,58,1.778,221.5,1
535815020,59,1.7526,221.5,0
535829010,56,1.6256,13.048,1
535848020,53,1.5875,27.12,1
535851010,62,1.6002,9.6,1
535851020,54,1.7526,9.6,0
535853010,66,1.7272,0,1
535853020,72,1.7272,0,0
535865010,58,1.8034,156.8,0
535865020,33,1.6002,156.8,1
535871010,54,1.6002,132.46,1
535871020,48,1.778,132.46,0
535877020,66,1.8796,114.9091159,0
535886020,53,1.8288,58.892,0
535887010,55,1.6764,52.048,1
535894010,63,1.6002,64.21,1
535897010,55,1.6256,19.8,0
535901010,55,1.6256,1.2,0
535901020,52,1.5494,1.2,1
535909010,56,1.6256,43.01,0
535909020,44,1.5494,43.01,1
535931010,56,1.7018,99.6,0
535937010,59,1.8034,80,0
535945010,58,1.651,127.012,1
535946010,63,1.6764,49,1
535970010,54,1.8288,36.3,0
535970011,55,1.6002,36.3,1
536010010,61,1.524,9.24,1
536010020,67,1.6764,9.24,0
536012010,59,1.7018,31.164,1
536012020,61,1.8796,31.164,0
536016010,64,1.5494,168.7195851,1
536052010,56,1.5494,2.268,1
536056010,56,1.6764,55,0
536056020,51,1.7272,55,1
536069010,60,1.651,117,1
536069020,60,1.8796,117,0
536078010,63,1.5748,25.701,1
536123010,54,1.7526,185.024,1
536123020,56,1.9304,185.024,0
536146010,54,1.7018,50,1
536146020,55,1.8034,50,0
536147010,58,1.6256,148.6018955,1
536154010,54,1.8034,117.075,1
536154020,51,1.905,117.075,0
536164010,57,1.9304,2.76,0
536165010,64,1.7018,19.44,0
536171010,66,1.651,12.34023276,1
536175010,64,1.7018,19.2,1
536179010,58,1.5875,196.3905789,1
536185010,58,1.8288,56.51,0
536185020,56,1.6891,56.51,1
536188010,60,1.7526,14.828,0
536220010,61,1.778,87.79136,0
536220020,63,1.5748,87.79136,1
536231010,60,1.6256,27.5,0
536246010,55,1.5748,23.05,0
536246011,58,1.6002,23.05,1
536256010,62,.d,0,1
536256020,64,1.6002,0,0
536261010,56,1.778,70,0
