time,year,month,country,countrycode,cpi_sa,cpi_yoy_nsa,exchange_rate_neer,exchange_rate_reer,exchnage_rate_vs_usd,ind_prod_const,ind_prod_const_sa
2003-11,2003,11,Indonesia,IDN,61.59981486021,5.38105812639,122.75240725,103.84856875,8500.55,20791391370.2521,20312765411.3096
2003-11,2003,11,Lao PDR,LAO,70.87409702688,13.6257576765,,,10494.0,,
2003-11,2003,11,Cambodia,KHM,61.68397283008,0.51193675458,,,3990.0,,
2003-11,2003,11,Malaysia,MYS,84.63845393644,1.04717916362,95.30159273134,94.7742835,3.8,7108025574.01837,7252558534.47965
2003-11,2003,11,Thailand,THA,81.89571945215,1.82820723401,90.07522,85.54225475,39.9045,7916877220.2619,8014975837.85275
2003-11,2003,11,Chad,TCD,80.99177512167,-9.75192847683,,,560.69236489,,
2003-11,2003,11,Singapore,SGP,88.01365092631,0.55968169761,87.97456484255,90.62963875,1.7285,3274402900.44588,3234651699.41463
2003-11,2003,11,Papua New Guinea,PNG,,,96.06999807121,86.34660730889,3.35252254825,,
2003-11,2003,11,Myanmar,MMR,41.57000896985,18.15128096341,,,6.0003,,
2003-11,2003,11,Vietnam,VNM,53.84253120459,2.48254719021,,81.789415,15638.6,,
2003-11,2003,11,Philippines,PHL,70.1422066707,3.91274008108,92.70542802058,75.7232305,55.41225,6697690608.89587,5876811810.43502
2003-11,2003,11,Brunei,BRN,93.58077606694,0.94114118016,,,1.72805,,
2003-11,2003,11,China,CHN,84.78152049778,2.96440044981,89.84875161436,88.0582185,8.277,89285092559.0664,98719070784.2868
2003-11,2003,11,United States,USA,85.0621643493,1.92837465565,114.36459683627,115.761539,1.0,254854351819.432,255296089805.046
2003-12,2003,12,Singapore,SGP,88.17151878163,0.74539763383,87.95889540546,90.44760391304,1.71034782609,3479053081.72375,3194355511.51451
2003-12,2003,12,United States,USA,85.29206209078,2.03520352035,112.80250070436,114.23952804348,1.0,253479604249.414,255096288889.992
2003-12,2003,12,Philippines,PHL,70.39118049481,3.92244519505,91.67533098378,74.9297573913,55.45108695652,6536722078.06556,5911945305.59841
2003-12,2003,12,Cambodia,KHM,61.56921901151,0.46764588885,,,3980.0,,
2003-12,2003,12,Chad,TCD,80.43850971543,-11.0695965162,,,533.78500875,,
2003-12,2003,12,Thailand,THA,82.13170162797,1.87094733683,89.40042978261,84.64749413043,39.71573913043,8625194659.80742,8750714196.82492
2003-12,2003,12,Lao PDR,LAO,71.17800979858,12.53589324746,,,10480.0,,
2003-12,2003,12,Indonesia,IDN,61.82567381958,5.07843028683,121.27477782609,104.40902804348,8486.91304347826,24213429783.6913,24636138861.3553
2003-12,2003,12,Malaysia,MYS,84.84079167525,1.21723227019,94.24537331413,93.63881065217,3.8,7442163528.35257,7253972460.11809
2003-12,2003,12,Papua New Guinea,PNG,,,94.42221387234,85.17830157352,3.3255530834,,
2003-12,2003,12,Myanmar,MMR,41.94472186407,17.20401098067,,,5.8667,,
2003-12,2003,12,China,CHN,85.13328796855,3.26347553549,88.66277158671,87.1435276087,8.277,88533494372.1048,100346655172.798
2003-12,2003,12,Vietnam,VNM,54.24449466532,2.96819899937,,81.19184434783,15640.9782608696,,
2003-12,2003,12,Brunei,BRN,94.23631462417,1.90807753652,,,1.71052173913,,
2003-12,2003,12,Taiwan China,TWN,91.24242746307,0.36240355389,105.0731476087,111.94490326087,34.03408695652,10561943698.4911,10222050313.2912
2004-01,2004,1,Vietnam,VNM,54.54025956558,3.22138942408,,80.76693204545,15667.1818181818,,
2004-01,2004,1,Philippines,PHL,70.83641746854,4.20021116537,90.6078246053,74.3123975,55.54727272727,6389750810.78571,6280899210.70874
2004-01,2004,1,Lao PDR,LAO,71.98772110164,12.61973931878,,,10423.0,,
2004-01,2004,1,Brunei,BRN,93.78420707952,0.61005114826,,,1.69713636364,,
2004-01,2004,1,Chad,TCD,80.56490616799,-8.40517138391,,,520.10174573,,
2004-01,2004,1,China,CHN,85.57600393013,3.29034326101,87.57948627303,87.10544681818,8.277,101346453940.309,100740842095.447
2004-01,2004,1,Myanmar,MMR,42.21077411962,12.54457629525,,,5.7642,,
2004-01,2004,1,Indonesia,IDN,61.88445109484,4.73294501534,121.32865909091,105.68347477273,8389.04545454545,23870668607.1009,24437012365.529
2004-01,2004,1,United States,USA,85.65989847716,2.02628696605,110.74988429451,112.60664795455,1.0,253026390764.792,255764801776.701
2004-01,2004,1,Papua New Guinea,PNG,,,93.10746287253,84.28167826037,3.26686537525,,
2004-01,2004,1,Malaysia,MYS,84.78223065442,1.0052544556,93.20454505481,92.34739772727,3.8,7361160387.90792,7541322203.21826
2004-01,2004,1,Singapore,SGP,88.87728095835,1.36627214235,87.62234156237,90.11561022727,1.69763636364,3542462311.64581,3826068257.77956
2004-01,2004,1,Cambodia,KHM,61.80663996157,0.44438171557,,,3982.0,,
2004-01,2004,1,Thailand,THA,82.49392334001,1.5223145613,89.82170363636,85.12424863636,39.12354545455,8225941196.21266,8203924687.77266
2004-01,2004,1,Taiwan China,TWN,91.51875863535,-0.02322071288,105.32003977273,112.56631181818,33.66586363636,9048230612.35408,8914218064.49917
2004-02,2004,2,United States,USA,85.84381667035,1.68845315904,111.06567309328,113.14309825,1.0,257837197950.062,257292216578.193
2004-02,2004,2,Myanmar,MMR,41.92114070302,7.81693492347,,,5.7414,,
2004-02,2004,2,Malaysia,MYS,84.8309966242,0.91317945677,92.96690291113,92.20545225,3.8,7199154107.01861,7627517031.60695
2004-02,2004,2,Cambodia,KHM,62.06374068181,0.72881516494,,,3998.0,,
2004-02,2004,2,Brunei,BRN,94.05147334978,-0.40625440613,,,1.68635,,
2004-02,2004,2,Indonesia,IDN,62.08347034006,4.68948560887,120.479207,103.2603335,8434.65,21875408424.6722,23096063030.7141
2004-02,2004,2,Chad,TCD,79.95101729862,-11.11741653424,,,518.74391474,,
2004-02,2004,2,Lao PDR,LAO,72.82529556729,12.95360805382,,,10417.0,,
2004-02,2004,2,China,CHN,84.8173025518,2.09753494117,87.34533636385,86.4022655,8.277,101346453940.309,101855677107.905
2004-02,2004,2,Vietnam,VNM,55.12438770212,4.08203932853,,82.57033625,15727.05,,
2004-02,2004,2,Thailand,THA,82.88408046231,2.36028336995,89.8199545,85.65071175,39.082,8247938632.22339,8259726999.89029
2004-02,2004,2,Singapore,SGP,89.32418628407,1.84766064456,88.07762722958,91.695781,1.68655,3328052082.23288,3438506583.51963
2004-02,2004,2,Papua New Guinea,PNG,,,93.55063145827,85.03209472883,3.27286124829,,
2004-02,2004,2,Taiwan China,TWN,92.26272717611,1.27158189454,106.784421,113.190531,33.2088,9642650277.8568,11137050049.1304
2004-02,2004,2,Philippines,PHL,71.0629612184,4.09212623002,89.49613193933,73.53636925,56.1315,6368754915.46002,6167024179.859
2004-03,2004,3,Taiwan China,TWN,92.29461154214,0.92980009298,107.53174217391,113.53536173913,33.2572173913,10648482122.3471,10030656583.6558
2004-03,2004,3,Thailand,THA,82.99745713237,2.54915233672,89.94858130435,85.78743565217,39.44943478261,8641692736.81547,7881130453.39177
2004-03,2004,3,Chad,TCD,78.14144810607,-6.8282379047,,,534.9985292,,
2004-03,2004,3,Singapore,SGP,89.05488229558,1.36618880888,88.26351094518,90.91576043478,1.69982608696,3571680290.13931,3342940095.5994
2004-03,2004,3,China,CHN,85.67981523848,3.05422031026,88.37482251686,87.38840913043,8.27704347826,108862435809.925,104448782124.387
2004-03,2004,3,Myanmar,MMR,41.69196929274,7.68459698516,,,5.8333,,
2004-03,2004,3,Indonesia,IDN,62.50845695291,5.15190826433,119.69800826087,102.43109695652,8580.0,23539054135.4403,23542939324.1546
2004-03,2004,3,Lao PDR,LAO,73.6113433802,11.87645927992,,,10447.0,,
2004-03,2004,3,United States,USA,86.02773486353,1.74007612833,112.34585735982,114.02439652174,1.0,258864751618.468,256020267280.472
2004-03,2004,3,Brunei,BRN,94.23191652188,0.13609035957,,,1.69913043478,,
2004-03,2004,3,Vietnam,VNM,55.94098222637,5.54601827833,,83.66775434783,15752.5217391304,,
2004-03,2004,3,Papua New Guinea,PNG,,,96.60302195646,87.62323313306,3.25141281791,,
2004-03,2004,3,Philippines,PHL,71.45773052509,4.22521387794,89.98365389224,74.03563347826,56.3202173913,6592711132.2674,5976543267.82838
2004-03,2004,3,Malaysia,MYS,84.93533228452,1.03723309268,93.94677755407,92.76936217391,3.8,7847179230.57584,7579516088.02749
2004-03,2004,3,Cambodia,KHM,62.77152047554,0.94362272064,,,3991.0,,
2004-04,2004,4,Lao PDR,LAO,74.21115841086,11.77619562714,,,10447.0,,
2004-04,2004,4,United States,USA,86.16567350842,2.29257641921,113.27961510949,114.61728227273,1.0,254048009494.71,257172013335.893
2004-04,2004,4,Singapore,SGP,89.17328318707,1.29484829705,89.14020403821,92.047095,1.6845,3649636343.39643,3637004874.67113
2004-04,2004,4,Indonesia,IDN,63.30335290863,5.82736594672,119.22143045455,103.50069863636,8616.81818181818,22956638802.8598,23653671011.9694
2004-04,2004,4,Vietnam,VNM,56.25739752182,6.07706675342,,83.91926954545,15725.9545454546,,
2004-04,2004,4,Malaysia,MYS,85.05948128487,1.02352664551,93.93996664895,92.64206727273,3.8,7644671379.46421,7577990718.3725
2004-04,2004,4,Taiwan China,TWN,92.41152088426,1.08114392002,108.58425727273,115.56823681818,33.00313636364,10322189704.5294,10041783673.231
2004-04,2004,4,China,CHN,86.23254959008,3.78501488875,88.46995919687,87.77579363636,8.277,103684759410.856,104710253194.522
2004-04,2004,4,Brunei,BRN,94.49542879561,1.19334427323,,,1.6845,,
2004-04,2004,4,Myanmar,MMR,41.4339616825,2.36616234612,,,5.882,,
2004-04,2004,4,Papua New Guinea,PNG,,,99.0285372953,89.62337465538,3.22476588159,,
2004-04,2004,4,Philippines,PHL,71.86595787632,4.27990235964,90.55631907587,74.49721045455,55.97409090909,6410746706.1114,6114343165.73847
2004-04,2004,4,Cambodia,KHM,63.46334379478,1.63490270936,,,3988.0,,
2004-04,2004,4,Thailand,THA,83.0031488393,2.46241379028,90.03636363636,85.89580681818,39.43318181818,7733198629.5723,8636520780.26616
2004-04,2004,4,Chad,TCD,79.66293602515,-5.31071182301,,,547.12717413,,
2004-05,2004,5,Philippines,PHL,72.28652176839,4.48547529503,92.08874733635,75.98052380952,55.82738095238,6508727550.96463,5962488005.49269
2004-05,2004,5,Myanmar,MMR,41.61604312881,2.38901594274,,,5.9267,,
2004-05,2004,5,Lao PDR,LAO,74.98353607242,12.24036397677,,,10564.0,,
2004-05,2004,5,Brunei,BRN,94.3807858898,0.67377287312,,,1.71171428571,,
2004-05,2004,5,China,CHN,86.50966821477,4.34180006004,89.8995440748,88.44514,8.277,101418034720.019,104792231737.361
2004-05,2004,5,Taiwan China,TWN,92.0607928579,1.3455013455,108.34760571429,115.15849976191,33.50204761905,10510871841.7892,10018880443.846
2004-05,2004,5,Papua New Guinea,PNG,,,100.49099093739,90.69339616274,3.2069087055,,
2004-05,2004,5,Malaysia,MYS,85.20385376808,1.10232371385,95.42831859667,94.10389428571,3.8,7695298342.24212,7703268161.31186
2004-05,2004,5,Chad,TCD,78.07492623677,-7.48459114322,,,546.79263606,,
2004-05,2004,5,Indonesia,IDN,63.9902722956,6.53880652682,115.83577142857,100.930025,9002.61904761905,23633801127.3433,23459894761.4883
2004-05,2004,5,Cambodia,KHM,64.19999662932,2.13399224201,,,4010.0,,
2004-05,2004,5,Vietnam,VNM,56.80251918866,7.11173127507,,85.65823047619,15743.2857142857,,
2004-05,2004,5,United States,USA,86.5335098948,2.89775833789,115.47079730711,116.7258002381,1.0,258104270182.071,259217350832.398
2004-05,2004,5,Singapore,SGP,89.38570831592,2.1842405584,89.07458065668,91.85305928571,1.71119047619,3678916487.80162,3734032251.57868
2004-05,2004,5,Thailand,THA,83.10057907053,2.37954600714,88.9487202381,85.07461190476,40.54319047619,8437116581.91567,8530826480.35073
2004-06,2004,6,Taiwan China,TWN,92.17770220002,1.65260196906,107.16087272727,114.064375,33.64940909091,10332120343.3325,10135333890.2742
2004-06,2004,6,Philippines,PHL,73.15120113048,5.38850559855,91.08674559361,76.06277818182,56.00522727273,6844661876.17571,6165936440.39072
2004-06,2004,6,Malaysia,MYS,85.32665274158,1.2989755247,94.7810240054,93.59643545455,3.8,7634545986.90863,7792623936.96413
2004-06,2004,6,Thailand,THA,83.4542460816,3.02093105025,87.73781318182,84.01103636364,40.8025,8476711966.73499,8904145042.09794
2004-06,2004,6,Singapore,SGP,89.16631842875,2.23869671117,88.48940999202,90.60540863636,1.71363636364,3839677535.42755,3662266080.0768
2004-06,2004,6,United States,USA,86.85536673288,3.16766794102,113.99074021332,115.92721227273,1.0,264092892887.493,257091071107.856
2004-06,2004,6,Chad,TCD,76.79256072777,-10.05692159927,,,540.42985316,,
2004-06,2004,6,Brunei,BRN,94.43252923142,0.13784303806,,,1.71340909091,,
2004-06,2004,6,Indonesia,IDN,64.49520515478,6.96245457503,110.25478,96.89839045455,9384.77272727273,24076882648.3016,23459574490.9549
2004-06,2004,6,China,CHN,86.74758061053,4.77688321008,88.990585133,87.39913272727,8.277,103398436292.014,104869934850.627
2004-06,2004,6,Cambodia,KHM,64.72938284746,3.37002055378,,,4018.0,,
2004-06,2004,6,Lao PDR,LAO,75.70319716692,12.32245197147,,,10659.0,,
2004-06,2004,6,Vietnam,VNM,57.39271806519,8.26382051909,,85.65223863636,15730.8636363636,,
2004-06,2004,6,Myanmar,MMR,41.75844367486,2.30512519002,,,5.862,,
2004-06,2004,6,Papua New Guinea,PNG,,,100.60680566091,90.42969976758,3.17762549083,,
2004-07,2004,7,Brunei,BRN,94.19816379889,0.53022085081,,,1.71159090909,,
2004-07,2004,7,Thailand,THA,83.57477671348,3.12278219383,87.12917022727,83.45153272727,40.93363636364,8368924530.28241,9179745762.46946
2004-07,2004,7,China,CHN,86.95479449708,5.00681411487,88.72431880634,87.00965840909,8.277,98101458593.4264,107355048400.214
2004-07,2004,7,Taiwan China,TWN,92.48591773834,2.13615023474,106.07434931818,114.12237136364,33.89177272727,10343469644.8218,9955203808.28892
2004-07,2004,7,Philippines,PHL,73.89700109907,6.46297523065,90.96339476454,76.90715590909,55.92795454545,6599709764.04263,6051501427.52808
2004-07,2004,7,Vietnam,VNM,57.88390071762,9.06793498627,,85.76103863636,15733.2272727273,,
2004-07,2004,7,United States,USA,86.94732582947,2.93957539467,113.21743587144,115.17099772727,1.0,255640191629.374,259063264796.966
2004-07,2004,7,Lao PDR,LAO,76.11867829616,12.03584857356,,,10734.0,,
2004-07,2004,7,Malaysia,MYS,85.48743721355,1.3687799019,94.48572357444,93.33512727273,3.8,7897806193.35375,7715617658.91577
2004-07,2004,7,Chad,TCD,75.97307100129,-12.30695571106,,,534.83453995,,
2004-07,2004,7,Singapore,SGP,89.39847703951,1.86899817465,88.17432562046,90.81161931818,1.71190909091,3664245332.64318,3611439317.39311
2004-07,2004,7,Indonesia,IDN,64.90069612862,7.39361637269,114.30866795455,100.79518954546,9032.31818181818,25381047125.0846,24002332258.2272
2004-07,2004,7,Myanmar,MMR,42.13724806107,2.88497684086,,,5.8368,,
2004-07,2004,7,Cambodia,KHM,66.20074667499,6.40418816735,,,4021.0,,
2004-07,2004,7,Papua New Guinea,PNG,,,99.3919369541,89.06327764826,3.184685503,,
2004-08,2004,8,Vietnam,VNM,58.35749067862,9.77005209977,,86.40846409091,15760.5454545455,,
2004-08,2004,8,Brunei,BRN,94.5661602234,1.59938795918,,,1.71409090909,,
2004-08,2004,8,Myanmar,MMR,42.26387641542,3.04356766549,,,5.8678,,
2004-08,2004,8,Lao PDR,LAO,75.72830886345,9.54277508897,,,10827.0,,
2004-08,2004,8,United States,USA,86.99330537777,2.54742547425,113.20056530903,115.15254409091,1.0,265330327562.468,259259032046.171
2004-08,2004,8,Philippines,PHL,74.19756409394,6.70634344607,91.54207277902,77.63694772727,55.84340909091,6361756283.68479,5764837864.85096
2004-08,2004,8,Cambodia,KHM,66.15179485239,6.92675839393,,,4040.0,,
2004-08,2004,8,Singapore,SGP,89.28471932024,1.61974343053,88.47001926872,91.00216681818,1.71422727273,3732441337.76524,3697083934.27449
2004-08,2004,8,Indonesia,IDN,64.98697663629,6.78369715336,112.09071681818,96.56739181818,9246.36363636364,25606767899.9125,24118038043.1474
2004-08,2004,8,Chad,TCD,77.31863757795,-7.10560125529,,,538.78340109,,
2004-08,2004,8,Malaysia,MYS,85.60301033725,1.34096022856,94.887958469,93.61946090909,3.8,7877555408.24259,7773923603.60297
2004-08,2004,8,Taiwan China,TWN,92.98543947285,2.68779342723,105.702555,113.00824818182,34.11454545455,10237069943.3595,9825219342.69687
2004-08,2004,8,China,CHN,87.28322563163,5.03678816702,89.10105848325,87.74345545455,8.277,101608916799.248,109206128048.939
2004-08,2004,8,Thailand,THA,83.7091144874,2.97562235062,86.33442363636,82.80971590909,41.49940909091,8397521197.09636,8828944852.37958
2004-08,2004,8,Papua New Guinea,PNG,,,99.94941776773,89.29439125769,3.16773990827,,
2004-09,2004,9,Vietnam,VNM,58.65359674513,10.07055370482,,86.22830613636,15755.7272727273,,
2004-09,2004,9,Papua New Guinea,PNG,,,100.25551556488,89.6745992817,3.14436828748,,
2004-09,2004,9,Philippines,PHL,74.81326963192,7.19244118781,90.70752942372,77.06049772727,56.21954545455,6781674190.19863,6118602252.21754
2004-09,2004,9,Thailand,THA,84.11055388207,3.55659379486,86.26461090909,82.83718681818,41.45718181818,8828670942.90668,9212030248.13223
2004-09,2004,9,United States,USA,87.26918266755,2.53916801729,112.96435980292,114.69683409091,1.0,263696870628.312,259483841689.489
2004-09,2004,9,Taiwan China,TWN,93.22988627909,3.0545112782,105.94947340909,113.48273772727,33.92413636364,10244163256.7903,10074277044.5387
2004-09,2004,9,Singapore,SGP,89.56563123926,1.83183539877,89.307418509,91.89989431818,1.69531818182,3854286524.6743,3517211977.71126
2004-09,2004,9,Myanmar,MMR,42.55851660112,3.4657174366,,,5.8682,,
2004-09,2004,9,Malaysia,MYS,85.88297960436,1.58037660023,94.67230648627,93.45403363636,3.8,7725674519.90886,7650952418.7641
2004-09,2004,9,Indonesia,IDN,64.98924433418,6.27518355839,112.70961795455,95.44759590909,9179.68181818182,26356383806.4394,24583734988.0275
2004-09,2004,9,Chad,TCD,77.98426307993,-4.29641321675,,,536.91392364,,
2004-09,2004,9,Cambodia,KHM,66.2054039907,7.64347226321,,,4043.0,,
2004-09,2004,9,Brunei,BRN,94.77988247196,1.39036572799,,,1.69522727273,,
2004-09,2004,9,Lao PDR,LAO,75.82792704143,7.74216208587,,,10866.0,,
2004-09,2004,9,China,CHN,87.56836488157,5.07763536007,88.89676702747,88.00441840909,8.277,103792130580.422,110639431819.687
2004-10,2004,10,Malaysia,MYS,86.49680709131,2.43559287098,93.89257633763,92.94194619048,3.8,7948433156.13166,7686826683.09607
2004-10,2004,10,Philippines,PHL,75.29439472445,7.66208566526,89.8623318916,76.18103690476,56.33095238095,6844661876.17571,5930494114.90566
2004-10,2004,10,Myanmar,MMR,42.76582292237,3.55596806217,,,5.818,,
2004-10,2004,10,United States,USA,87.72897815052,3.19091400757,111.1895475844,113.33842476191,1.0,264233982561.575,261948142612.179
2004-10,2004,10,Thailand,THA,84.14377705129,3.36477964721,85.8258402381,82.10956166667,41.28952380952,9135535175.25637,9310979240.72439
2004-10,2004,10,Chad,TCD,83.57083893285,4.27471164781,,,525.31004431,,
2004-10,2004,10,Cambodia,KHM,65.43353460161,5.6418139536,,,4050.0,,
2004-10,2004,10,China,CHN,87.45485674953,4.21731975086,88.07630729139,86.62352380952,8.27680952381,103243344602.64,112571930952.67
2004-10,2004,10,Lao PDR,LAO,75.84651227543,6.99396095021,,,10850.0,,
2004-10,2004,10,Singapore,SGP,89.43330083113,1.75121171701,89.61463466402,91.79153619048,1.67695238095,3956611615.31323,3766050068.55068
2004-10,2004,10,Indonesia,IDN,65.11792333075,5.97225174738,112.63150214286,96.25948238095,9095.33333333333,27312213754.1672,25392238472.5235
2004-10,2004,10,Taiwan China,TWN,93.24051440111,2.69226267119,105.44805380952,113.03213,33.8059047619,10462637310.4596,9940770539.90215
2004-10,2004,10,Brunei,BRN,94.70869731252,1.59187658785,,,1.67680952381,,
2004-10,2004,10,Vietnam,VNM,58.89753371497,10.30696710877,,85.22257571429,15754.0,,
2004-10,2004,10,Papua New Guinea,PNG,,,98.88880244937,88.42653855663,3.11852138255,,
2004-11,2004,11,China,CHN,87.30203134742,2.97294839116,85.91481145459,84.08476727273,8.27677272727,102491746415.679,113841557616.991
2004-11,2004,11,Cambodia,KHM,65.09839754458,5.53535149869,,,4028.0,,
2004-11,2004,11,Malaysia,MYS,86.52217453806,2.22560847228,91.9689946621,91.16942954545,3.8,7310533425.13001,7464722106.38929
2004-11,2004,11,Indonesia,IDN,65.33215632877,6.05901410098,111.09213340909,97.14492522727,9012.63636363636,21950648682.9481,21646206844.9313
2004-11,2004,11,Philippines,PHL,75.88767018819,8.19116447884,88.01186881198,75.03771295455,56.28636363636,6725685135.99679,5857759759.44423
2004-11,2004,11,Vietnam,VNM,59.15295598279,9.86288099647,,83.43306818182,15758.8636363636,,
2004-11,2004,11,Taiwan China,TWN,92.29461154214,1.4130561719,106.61343340909,112.82154931818,32.76922727273,10391704176.1514,10107559451.2796
2004-11,2004,11,Thailand,THA,84.25855073382,2.88517067495,86.0233325,81.95624727273,40.28872727273,9244422483.50948,9373053540.97195
2004-11,2004,11,Chad,TCD,83.94041159183,3.64066161746,,,504.99505602,,
2004-11,2004,11,Papua New Guinea,PNG,,,96.64526567528,86.49163913901,3.0869142959,,
2004-11,2004,11,Lao PDR,LAO,76.66180917444,8.16618819901,,,10377.0,,
2004-11,2004,11,Brunei,BRN,95.22208404466,1.75389438591,,,1.65095454545,,
2004-11,2004,11,Singapore,SGP,89.408924177,1.5852918678,89.25584352584,91.37285318182,1.65059090909,3620418364.90293,3540890553.38066
2004-11,2004,11,United States,USA,88.14279408519,3.62162162162,108.10072741682,110.86849568182,1.0,261650665699.233,262512855831.04
2004-11,2004,11,Myanmar,MMR,43.08973508645,3.65582340313,,,5.6859,,
2004-12,2004,12,United States,USA,88.14279408519,3.3423180593,106.75383160052,109.51784304348,1.0,262646116745.812,264415939378.604
2004-12,2004,12,Papua New Guinea,PNG,,,96.43924641004,86.02822808441,3.09016662688,,
2004-12,2004,12,Vietnam,VNM,59.47197552823,9.636887384,,82.60714217391,15776.0869565217,,
2004-12,2004,12,Malaysia,MYS,86.671516942,2.15783614297,91.04041375588,90.30111,3.8,7928182371.02049,7736022804.08402
2004-12,2004,12,Brunei,BRN,95.01426023069,0.8255263479,,,1.64073913043,,
2004-12,2004,12,Myanmar,MMR,43.50795796113,3.72689584669,,,5.5837,,
2004-12,2004,12,Philippines,PHL,76.47085211852,8.63697920816,87.28263516176,74.88829086957,56.17413043478,6529723446.29032,5869144208.1314
2004-12,2004,12,Indonesia,IDN,65.74583669541,6.34067149397,107.12484913044,95.95387695652,9226.95652173913,25018779214.8671,25154256935.6267
2004-12,2004,12,Thailand,THA,84.55411966771,2.94943120832,87.45674217391,83.25829869565,39.20695652174,9330212483.95133,9455910427.46731
2004-12,2004,12,Chad,TCD,82.92561020676,3.09192761045,,,490.38689363,,
2004-12,2004,12,Taiwan China,TWN,92.61345520247,1.50262085032,107.53645782609,113.77460043478,32.20656521739,10495266552.2414,10180041965.875
2004-12,2004,12,Lao PDR,LAO,77.20552997719,8.46823365204,,,10413.5,,
2004-12,2004,12,China,CHN,87.1811147927,2.40543607914,84.81837963288,82.92555130435,8.27647826087,101286803290.55,115438900347.391
2004-12,2004,12,Cambodia,KHM,64.9673886457,5.51926707654,,,4026.0,,
2004-12,2004,12,Singapore,SGP,89.17908715234,1.14273677559,88.79167862604,90.60048652174,1.64091304348,4599780137.64033,4235421526.10029
2005-01,2005,1,Vietnam,VNM,59.81554339603,9.67227488916,,83.3261897619,15782.8571428571,,
2005-01,2005,1,Indonesia,IDN,66.40881367408,7.3109844221,107.54804880952,99.30686261905,9197.2380952381,24349976919.081,24758521264.3054
2005-01,2005,1,Taiwan China,TWN,92.58157083643,1.16130530717,108.75345928571,114.4202552381,31.87895238095,10407309465.6992,10270339839.3293
2005-01,2005,1,Singapore,SGP,89.25686028695,0.42708251704,89.03535497894,89.92244357143,1.63852380952,3922544695.70805,3953287340.42496
2005-01,2005,1,Cambodia,KHM,65.14941057318,5.40843283778,,,4030.0,,
2005-01,2005,1,Brunei,BRN,95.73264313676,2.0775737386,,,1.63776190476,,
2005-01,2005,1,Chad,TCD,85.08169350815,5.60639558215,,,495.24097543,,
2005-01,2005,1,Papua New Guinea,PNG,,,97.18795589883,86.30441955352,3.09473751274,,
2005-01,2005,1,United States,USA,88.09681453689,2.84487385937,107.23777370988,109.92491119048,1.0,263326206742.676,265658308460.099
2005-01,2005,1,Thailand,THA,84.73404391242,2.71549767754,88.62371738095,84.35403857143,38.74023809524,9070642739.02471,9032352377.6878
2005-01,2005,1,Philippines,PHL,76.86562142521,8.51144675596,87.99388054918,76.09705571429,55.69285714286,6102806908.00125,5999363148.2553
2005-01,2005,1,Lao PDR,LAO,77.70841527488,7.94676381707,,,10351.0,,
2005-01,2005,1,China,CHN,87.14721910797,1.8360464449,84.95226358104,83.79457785714,8.27657142857,118478120551.054,117582700554.404
2005-01,2005,1,Malaysia,MYS,86.93604786524,2.54041111469,91.12363882805,90.549605,3.8,7725674519.90886,7868897813.68934
2005-01,2005,1,Myanmar,MMR,44.18880631953,4.68608368636,,,5.6349,,
2005-02,2005,2,Taiwan China,TWN,93.25114252312,1.07130514918,110.25590725,116.11463725,31.5041,8489277514.00546,9821601737.66431
2005-02,2005,2,United States,USA,88.46465092327,3.05302624531,107.66966250963,110.028146,1.0,266519203649.806,267445491342.268
2005-02,2005,2,Thailand,THA,85.0201586638,2.57718754865,89.514219,85.35250725,38.4566,8521806710.55698,8514210868.66917
2005-02,2005,2,Myanmar,MMR,44.26409596833,5.58895875928,,,5.6654,,
2005-02,2005,2,Brunei,BRN,95.63322432942,1.68179287714,,,1.63905,,
2005-02,2005,2,Cambodia,KHM,65.54524618406,5.60956439945,,,4029.0,,
2005-02,2005,2,Singapore,SGP,89.20810697869,-0.12995282712,89.10280706748,90.3622745,1.63805,2972338735.55246,3428645582.85525
2005-02,2005,2,China,CHN,88.09607735912,3.86569097186,85.11848324603,84.892178,8.277,118478120551.054,118831315690.421
2005-02,2005,2,Vietnam,VNM,60.21417451348,9.23327591204,,84.999595,15797.4,,
2005-02,2005,2,Chad,TCD,85.03210952367,6.3552565017,,,504.09639493,,
2005-02,2005,2,Indonesia,IDN,66.53835734122,7.17564107928,107.1883335,97.11911975,9246.2,24199496402.5291,25346655531.2162
2005-02,2005,2,Malaysia,MYS,87.01701042085,2.57690453212,91.18681895135,90.3508635,3.8,7148527144.2407,7624318900.31648
2005-02,2005,2,Philippines,PHL,77.15272637552,8.56953475159,89.68124590731,77.44213875,54.78575,6172793225.75356,6023746154.72361
2005-02,2005,2,Lao PDR,LAO,77.9264173324,7.00460152668,,,10325.0,,
2005-02,2005,2,Papua New Guinea,PNG,,,96.91229516912,85.60432890835,3.05846510128,,
2005-03,2005,3,Singapore,SGP,89.23248363282,0.19942908536,89.31011585027,90.12256173913,1.63204347826,3888415610.19117,3647231097.58234
2005-03,2005,3,Indonesia,IDN,67.98128134676,8.75533433495,105.32908173913,95.25966521739,9376.5652173913,25233353284.7652,25297889639.8597
2005-03,2005,3,China,CHN,87.92329468395,2.61844570886,84.74361375232,83.46529913043,8.27682608696,125302154883.468,119631727052.213
2005-03,2005,3,Myanmar,MMR,44.79167890475,7.43478819687,,,5.6298,,
2005-03,2005,3,Malaysia,MYS,87.23796542605,2.71104271873,90.90099114144,89.87912478261,3.8,8272445717.91028,7951114744.10067
