bd_Start_time,prob,bd_FC_Before_Start,station_number,daily_sum,station_name
2015-05-26,0,135,17126,0,MARREE AERO
2015-05-27,23,159,17126,1,MARREE AERO
2015-05-19,11,-33,32040,0,TOWNSVILLE AERO
2015-05-20,14,-9,32040,0,TOWNSVILLE AERO
2015-05-21,24,15,32040,0,TOWNSVILLE AERO
2015-05-22,15,39,32040,0,TOWNSVILLE AERO
2015-05-23,4,63,32040,0,TOWNSVILLE AERO
2015-05-24,10,87,32040,0,TOWNSVILLE AERO
2015-05-25,14,111,32040,0,TOWNSVILLE AERO
2015-05-26,14,135,32040,0,TOWNSVILLE AERO
2015-05-27,12,159,32040,0,TOWNSVILLE AERO
2015-05-20,1,-33,14015,0,DARWIN AIRPORT
2015-05-21,4,-9,14015,0,DARWIN AIRPORT
2015-05-22,5,15,14015,0,DARWIN AIRPORT
2015-05-23,1,39,14015,0,DARWIN AIRPORT
2015-05-24,3,63,14015,0,DARWIN AIRPORT
2015-05-25,5,87,14015,0,DARWIN AIRPORT
2015-05-26,3,111,14015,0,DARWIN AIRPORT
2015-05-27,9,135,14015,0,DARWIN AIRPORT
2015-05-28,8,159,14015,0,DARWIN AIRPORT
2015-05-20,1,-33,17126,1,MARREE AERO
2015-05-21,1,-9,17126,0,MARREE AERO
2015-05-22,0,15,17126,0,MARREE AERO
2015-05-23,0,39,17126,0,MARREE AERO
2015-05-24,0,63,17126,0,MARREE AERO
2015-05-25,2,87,17126,0,MARREE AERO
2015-05-26,0,111,17126,0,MARREE AERO
2015-05-27,5,135,17126,1,MARREE AERO
2015-05-28,37,159,17126,1,MARREE AERO
2015-05-20,14,-33,32040,0,TOWNSVILLE AERO
2015-05-21,24,-9,32040,0,TOWNSVILLE AERO
2015-05-22,12,15,32040,0,TOWNSVILLE AERO
2015-05-23,1,39,32040,0,TOWNSVILLE AERO
2015-05-24,10,63,32040,0,TOWNSVILLE AERO
2015-05-25,14,87,32040,0,TOWNSVILLE AERO
2015-05-26,14,111,32040,0,TOWNSVILLE AERO
2015-05-27,12,135,32040,0,TOWNSVILLE AERO
2015-05-28,21,159,32040,0,TOWNSVILLE AERO
2015-05-21,4,-33,14015,0,DARWIN AIRPORT
2015-05-22,8,-9,14015,0,DARWIN AIRPORT
2015-05-23,2,15,14015,0,DARWIN AIRPORT
2015-05-24,0,39,14015,0,DARWIN AIRPORT
2015-05-25,1,63,14015,0,DARWIN AIRPORT
2015-05-26,8,87,14015,0,DARWIN AIRPORT
2015-05-27,13,111,14015,0,DARWIN AIRPORT
2015-05-28,17,135,14015,0,DARWIN AIRPORT
2015-05-29,20,159,14015,0,DARWIN AIRPORT
2015-05-21,1,-33,17126,0,MARREE AERO
2015-05-22,0,-9,17126,0,MARREE AERO
2015-05-23,0,15,17126,0,MARREE AERO
2015-05-24,0,39,17126,0,MARREE AERO
2015-05-25,0,63,17126,0,MARREE AERO
2015-05-26,0,87,17126,0,MARREE AERO
2015-05-27,7,111,17126,1,MARREE AERO
2015-05-28,29,135,17126,1,MARREE AERO
2015-05-29,43,159,17126,1,MARREE AERO
2015-05-21,24,-33,32040,0,TOWNSVILLE AERO
2015-05-22,9,-9,32040,0,TOWNSVILLE AERO
2015-05-23,0,15,32040,0,TOWNSVILLE AERO
2015-05-24,41,39,32040,0,TOWNSVILLE AERO
2015-05-25,30,63,32040,0,TOWNSVILLE AERO
2015-05-26,16,87,32040,0,TOWNSVILLE AERO
2015-05-27,42,111,32040,0,TOWNSVILLE AERO
2015-05-28,22,135,32040,0,TOWNSVILLE AERO
2015-05-29,32,159,32040,0,TOWNSVILLE AERO
2015-05-22,8,-33,14015,0,DARWIN AIRPORT
2015-05-23,5,-9,14015,0,DARWIN AIRPORT
2015-05-24,1,15,14015,0,DARWIN AIRPORT
2015-05-25,0,39,14015,0,DARWIN AIRPORT
2015-05-26,2,63,14015,0,DARWIN AIRPORT
2015-05-27,9,87,14015,0,DARWIN AIRPORT
2015-05-28,5,111,14015,0,DARWIN AIRPORT
2015-05-29,21,135,14015,0,DARWIN AIRPORT
2015-05-30,52,159,14015,1,DARWIN AIRPORT
2015-05-22,0,-33,17126,0,MARREE AERO
2015-05-23,0,-9,17126,0,MARREE AERO
2015-05-24,2,15,17126,0,MARREE AERO
2015-05-25,0,39,17126,0,MARREE AERO
2015-05-26,0,63,17126,0,MARREE AERO
2015-05-27,0,87,17126,1,MARREE AERO
2015-05-28,22,111,17126,1,MARREE AERO
2015-05-29,7,135,17126,1,MARREE AERO
2015-05-30,22,159,17126,1,MARREE AERO
2015-05-22,9,-33,32040,0,TOWNSVILLE AERO
2015-05-23,0,-9,32040,0,TOWNSVILLE AERO
2015-05-24,44,15,32040,0,TOWNSVILLE AERO
2015-05-25,25,39,32040,0,TOWNSVILLE AERO
2015-05-26,27,63,32040,0,TOWNSVILLE AERO
2015-05-27,36,87,32040,0,TOWNSVILLE AERO
2015-05-28,32,111,32040,0,TOWNSVILLE AERO
2015-05-29,31,135,32040,0,TOWNSVILLE AERO
2015-05-30,15,159,32040,0,TOWNSVILLE AERO
2015-05-23,5,-33,14015,0,DARWIN AIRPORT
2015-05-24,2,-9,14015,0,DARWIN AIRPORT
2015-05-25,1,15,14015,0,DARWIN AIRPORT
2015-05-26,4,39,14015,0,DARWIN AIRPORT
2015-05-27,9,63,14015,0,DARWIN AIRPORT
2015-05-28,7,87,14015,0,DARWIN AIRPORT
2015-05-29,29,111,14015,0,DARWIN AIRPORT
2015-05-30,56,135,14015,1,DARWIN AIRPORT
2015-05-31,53,159,14015,0,DARWIN AIRPORT
2015-05-23,0,-33,17126,0,MARREE AERO
2015-05-24,1,-9,17126,0,MARREE AERO
2015-05-25,6,15,17126,0,MARREE AERO
2015-05-26,2,39,17126,0,MARREE AERO
2015-05-27,1,63,17126,1,MARREE AERO
2015-05-28,41,87,17126,1,MARREE AERO
2015-05-29,17,111,17126,1,MARREE AERO
2015-05-30,15,135,17126,1,MARREE AERO
2015-05-31,36,159,17126,0,MARREE AERO
2015-05-23,0,-33,32040,0,TOWNSVILLE AERO
2015-05-24,30,-9,32040,0,TOWNSVILLE AERO
2015-05-25,19,15,32040,0,TOWNSVILLE AERO
2015-05-26,27,39,32040,0,TOWNSVILLE AERO
2015-05-27,26,63,32040,0,TOWNSVILLE AERO
2015-05-28,22,87,32040,0,TOWNSVILLE AERO
2015-05-29,24,111,32040,0,TOWNSVILLE AERO
2015-05-30,23,135,32040,0,TOWNSVILLE AERO
2015-05-31,23,159,32040,0,TOWNSVILLE AERO
2015-05-24,2,-33,14015,0,DARWIN AIRPORT
2015-05-25,1,-9,14015,0,DARWIN AIRPORT
2015-05-26,2,15,14015,0,DARWIN AIRPORT
2015-05-27,5,39,14015,0,DARWIN AIRPORT
2015-05-28,11,63,14015,0,DARWIN AIRPORT
2015-05-29,22,87,14015,0,DARWIN AIRPORT
2015-05-30,46,111,14015,1,DARWIN AIRPORT
2015-05-31,53,135,14015,0,DARWIN AIRPORT
2015-06-01,37,159,14015,0,DARWIN AIRPORT
2015-05-24,1,-33,17126,0,MARREE AERO
2015-05-25,0,-9,17126,0,MARREE AERO
2015-05-26,5,15,17126,0,MARREE AERO
2015-05-27,1,39,17126,1,MARREE AERO
2015-05-28,49,63,17126,1,MARREE AERO
2015-05-29,18,87,17126,1,MARREE AERO
2015-05-30,17,111,17126,1,MARREE AERO
2015-05-31,18,135,17126,0,MARREE AERO
2015-06-01,1,159,17126,0,MARREE AERO
2015-05-24,30,-33,32040,0,TOWNSVILLE AERO
2015-05-25,19,-9,32040,0,TOWNSVILLE AERO
2015-05-26,16,15,32040,0,TOWNSVILLE AERO
2015-05-27,26,39,32040,0,TOWNSVILLE AERO
2015-05-28,22,63,32040,0,TOWNSVILLE AERO
2015-05-29,23,87,32040,0,TOWNSVILLE AERO
2015-05-30,23,111,32040,0,TOWNSVILLE AERO
2015-05-31,23,135,32040,0,TOWNSVILLE AERO
2015-06-01,9,159,32040,0,TOWNSVILLE AERO
2015-05-25,1,-33,14015,0,DARWIN AIRPORT
2015-05-26,0,-9,14015,0,DARWIN AIRPORT
2015-05-27,0,15,14015,0,DARWIN AIRPORT
2015-05-28,6,39,14015,0,DARWIN AIRPORT
2015-05-29,26,63,14015,0,DARWIN AIRPORT
2015-05-30,54,87,14015,1,DARWIN AIRPORT
2015-05-31,51,111,14015,0,DARWIN AIRPORT
2015-06-01,23,135,14015,0,DARWIN AIRPORT
2015-06-02,5,159,14015,0,DARWIN AIRPORT
2015-05-25,0,-33,17126,0,MARREE AERO
2015-05-26,2,-9,17126,0,MARREE AERO
2015-05-27,0,15,17126,1,MARREE AERO
2015-05-28,46,39,17126,1,MARREE AERO
2015-05-29,34,63,17126,1,MARREE AERO
2015-05-30,50,87,17126,1,MARREE AERO
2015-05-31,2,111,17126,0,MARREE AERO
2015-06-01,0,135,17126,0,MARREE AERO
2015-06-02,0,159,17126,0,MARREE AERO
2015-05-25,19,-33,32040,0,TOWNSVILLE AERO
2015-05-26,11,-9,32040,0,TOWNSVILLE AERO
2015-05-27,0,15,32040,0,TOWNSVILLE AERO
2015-05-28,28,39,32040,0,TOWNSVILLE AERO
2015-05-29,30,63,32040,0,TOWNSVILLE AERO
2015-05-30,34,87,32040,0,TOWNSVILLE AERO
2015-05-31,31,111,32040,0,TOWNSVILLE AERO
2015-06-01,9,135,32040,0,TOWNSVILLE AERO
2015-06-02,22,159,32040,0,TOWNSVILLE AERO
2015-05-26,0,-33,14015,0,DARWIN AIRPORT
2015-05-27,1,-9,14015,0,DARWIN AIRPORT
2015-05-28,6,15,14015,0,DARWIN AIRPORT
2015-05-29,53,39,14015,0,DARWIN AIRPORT
2015-05-30,56,63,14015,1,DARWIN AIRPORT
2015-05-31,52,87,14015,0,DARWIN AIRPORT
2015-06-01,43,111,14015,0,DARWIN AIRPORT
2015-06-02,11,135,14015,0,DARWIN AIRPORT
2015-06-03,1,159,14015,0,DARWIN AIRPORT
2015-05-26,2,-33,17126,0,MARREE AERO
2015-05-27,16,-9,17126,1,MARREE AERO
2015-05-28,70,15,17126,1,MARREE AERO
2015-05-29,35,39,17126,1,MARREE AERO
2015-05-30,20,63,17126,1,MARREE AERO
2015-05-31,11,87,17126,0,MARREE AERO
2015-06-01,0,111,17126,0,MARREE AERO
2015-06-02,0,135,17126,0,MARREE AERO
2015-06-03,1,159,17126,0,MARREE AERO
2015-05-26,11,-33,32040,0,TOWNSVILLE AERO
2015-05-27,0,-9,32040,0,TOWNSVILLE AERO
2015-05-28,14,15,32040,0,TOWNSVILLE AERO
2015-05-29,30,39,32040,0,TOWNSVILLE AERO
2015-05-30,34,63,32040,0,TOWNSVILLE AERO
2015-05-31,31,87,32040,0,TOWNSVILLE AERO
2015-06-01,9,111,32040,0,TOWNSVILLE AERO
2015-06-02,22,135,32040,0,TOWNSVILLE AERO
2015-06-03,21,159,32040,0,TOWNSVILLE AERO
2015-05-27,1,-33,14015,0,DARWIN AIRPORT
2015-05-28,2,-9,14015,0,DARWIN AIRPORT
2015-05-29,24,15,14015,0,DARWIN AIRPORT
2015-05-30,51,39,14015,1,DARWIN AIRPORT
2015-05-31,59,63,14015,0,DARWIN AIRPORT
2015-06-01,45,87,14015,0,DARWIN AIRPORT
2015-06-02,2,111,14015,0,DARWIN AIRPORT
2015-06-03,1,135,14015,0,DARWIN AIRPORT
2015-06-04,1,159,14015,0,DARWIN AIRPORT
2015-05-27,16,-33,17126,1,MARREE AERO
2015-05-28,72,-9,17126,1,MARREE AERO
2015-05-29,64,15,17126,1,MARREE AERO
2015-05-30,38,39,17126,1,MARREE AERO
2015-05-31,2,63,17126,0,MARREE AERO
2015-06-01,1,87,17126,0,MARREE AERO
2015-06-02,0,111,17126,0,MARREE AERO
2015-06-03,1,135,17126,0,MARREE AERO
2015-06-04,3,159,17126,0,MARREE AERO
2015-05-27,0,-33,32040,0,TOWNSVILLE AERO
2015-05-28,6,-9,32040,0,TOWNSVILLE AERO
2015-05-29,24,15,32040,0,TOWNSVILLE AERO
2015-05-30,26,39,32040,0,TOWNSVILLE AERO
2015-05-31,25,63,32040,0,TOWNSVILLE AERO
2015-06-01,16,87,32040,0,TOWNSVILLE AERO
2015-06-02,28,111,32040,0,TOWNSVILLE AERO
2015-06-03,25,135,32040,0,TOWNSVILLE AERO
2015-06-04,9,159,32040,0,TOWNSVILLE AERO
2015-05-28,2,-33,14015,0,DARWIN AIRPORT
2015-05-29,11,-9,14015,0,DARWIN AIRPORT
2015-05-30,46,15,14015,1,DARWIN AIRPORT
2015-05-31,46,39,14015,0,DARWIN AIRPORT
2015-06-01,21,63,14015,0,DARWIN AIRPORT
2015-06-02,2,87,14015,0,DARWIN AIRPORT
2015-06-03,1,111,14015,0,DARWIN AIRPORT
2015-06-04,1,135,14015,0,DARWIN AIRPORT
2015-06-05,1,159,14015,0,DARWIN AIRPORT
2015-05-28,72,-33,17126,1,MARREE AERO
2015-05-29,73,-9,17126,1,MARREE AERO
2015-05-30,66,15,17126,1,MARREE AERO
2015-05-31,2,39,17126,0,MARREE AERO
2015-06-01,1,63,17126,0,MARREE AERO
2015-06-02,0,87,17126,0,MARREE AERO
2015-06-03,0,111,17126,0,MARREE AERO
2015-06-04,0,135,17126,0,MARREE AERO
2015-06-05,0,159,17126,0,MARREE AERO
2015-05-28,6,-33,32040,0,TOWNSVILLE AERO
2015-05-29,14,-9,32040,0,TOWNSVILLE AERO
2015-05-30,37,15,32040,0,TOWNSVILLE AERO
2015-05-31,22,39,32040,0,TOWNSVILLE AERO
2015-06-01,16,63,32040,0,TOWNSVILLE AERO
2015-06-02,28,87,32040,0,TOWNSVILLE AERO
2015-06-03,25,111,32040,0,TOWNSVILLE AERO
2015-06-04,9,135,32040,0,TOWNSVILLE AERO
2015-06-05,5,159,32040,0,TOWNSVILLE AERO
2015-05-29,11,-33,14015,0,DARWIN AIRPORT
2015-05-30,42,-9,14015,1,DARWIN AIRPORT
2015-05-31,49,15,14015,0,DARWIN AIRPORT
2015-06-01,25,39,14015,0,DARWIN AIRPORT
2015-06-02,1,63,14015,0,DARWIN AIRPORT
2015-06-03,0,87,14015,0,DARWIN AIRPORT
2015-06-04,0,111,14015,0,DARWIN AIRPORT
2015-06-05,0,135,14015,0,DARWIN AIRPORT
2015-06-06,0,159,14015,0,DARWIN AIRPORT
2015-05-29,73,-33,17126,1,MARREE AERO
2015-05-30,71,-9,17126,1,MARREE AERO
2015-05-31,5,15,17126,0,MARREE AERO
2015-06-01,1,39,17126,0,MARREE AERO
2015-06-02,0,63,17126,0,MARREE AERO
2015-06-03,14,87,17126,0,MARREE AERO
2015-06-04,1,111,17126,0,MARREE AERO
2015-06-05,0,135,17126,0,MARREE AERO
2015-06-06,0,159,17126,0,MARREE AERO
2015-05-29,14,-33,32040,0,TOWNSVILLE AERO
2015-05-30,37,-9,32040,0,TOWNSVILLE AERO
2015-05-31,12,15,32040,0,TOWNSVILLE AERO
2015-06-01,24,39,32040,0,TOWNSVILLE AERO
2015-06-02,17,63,32040,0,TOWNSVILLE AERO
2015-06-03,9,87,32040,0,TOWNSVILLE AERO
2015-06-04,7,111,32040,0,TOWNSVILLE AERO
2015-06-05,0,135,32040,0,TOWNSVILLE AERO
2015-06-06,0,159,32040,0,TOWNSVILLE AERO
2015-05-30,42,-33,14015,1,DARWIN AIRPORT
2015-05-31,49,-9,14015,0,DARWIN AIRPORT
2015-06-01,20,15,14015,0,DARWIN AIRPORT
2015-06-02,2,39,14015,0,DARWIN AIRPORT
2015-06-03,4,63,14015,0,DARWIN AIRPORT
2015-06-04,0,87,14015,0,DARWIN AIRPORT
2015-06-05,2,111,14015,0,DARWIN AIRPORT
2015-06-06,2,135,14015,0,DARWIN AIRPORT
2015-06-07,5,159,14015,0,DARWIN AIRPORT
2015-05-30,71,-33,17126,1,MARREE AERO
2015-05-31,4,-9,17126,0,MARREE AERO
2015-06-01,3,15,17126,0,MARREE AERO
2015-06-02,0,39,17126,0,MARREE AERO
2015-06-03,11,63,17126,0,MARREE AERO
2015-06-04,0,87,17126,0,MARREE AERO
2015-06-05,0,111,17126,0,MARREE AERO
2015-06-06,0,135,17126,0,MARREE AERO
2015-06-07,0,159,17126,0,MARREE AERO
2015-05-30,37,-33,32040,0,TOWNSVILLE AERO
2015-05-31,12,-9,32040,0,TOWNSVILLE AERO
2015-06-01,5,15,32040,0,TOWNSVILLE AERO
2015-06-02,25,39,32040,0,TOWNSVILLE AERO
2015-06-03,12,63,32040,0,TOWNSVILLE AERO
2015-06-04,0,87,32040,0,TOWNSVILLE AERO
2015-06-05,0,111,32040,0,TOWNSVILLE AERO
2015-06-06,0,135,32040,0,TOWNSVILLE AERO
2015-06-07,14,159,32040,0,TOWNSVILLE AERO
2015-05-31,49,-33,14015,0,DARWIN AIRPORT
2015-06-01,20,-9,14015,0,DARWIN AIRPORT
2015-06-02,3,15,14015,0,DARWIN AIRPORT
2015-06-03,4,39,14015,0,DARWIN AIRPORT
2015-06-04,1,63,14015,0,DARWIN AIRPORT
2015-06-05,2,87,14015,0,DARWIN AIRPORT
2015-06-06,0,111,14015,0,DARWIN AIRPORT
2015-06-07,1,135,14015,0,DARWIN AIRPORT
2015-06-08,1,159,14015,0,DARWIN AIRPORT
2015-05-31,4,-33,17126,0,MARREE AERO
2015-06-01,3,-9,17126,0,MARREE AERO
2015-06-02,0,15,17126,0,MARREE AERO
2015-06-03,3,39,17126,0,MARREE AERO
2015-06-04,1,63,17126,0,MARREE AERO
2015-06-05,1,87,17126,0,MARREE AERO
2015-06-06,0,111,17126,0,MARREE AERO
2015-06-07,0,135,17126,0,MARREE AERO
2015-06-08,1,159,17126,0,MARREE AERO
2015-05-31,12,-33,32040,0,TOWNSVILLE AERO
2015-06-01,15,-9,32040,0,TOWNSVILLE AERO
2015-06-02,19,15,32040,0,TOWNSVILLE AERO
2015-06-03,8,39,32040,0,TOWNSVILLE AERO
2015-06-04,4,63,32040,0,TOWNSVILLE AERO
2015-06-05,1,87,32040,0,TOWNSVILLE AERO
2015-06-06,4,111,32040,0,TOWNSVILLE AERO
2015-06-07,25,135,32040,0,TOWNSVILLE AERO
2015-06-08,30,159,32040,1,TOWNSVILLE AERO
2015-06-01,20,-33,14015,0,DARWIN AIRPORT
2015-06-02,3,-9,14015,0,DARWIN AIRPORT
2015-06-03,1,15,14015,0,DARWIN AIRPORT
2015-06-04,1,39,14015,0,DARWIN AIRPORT
2015-06-05,2,63,14015,0,DARWIN AIRPORT
2015-06-06,0,87,14015,0,DARWIN AIRPORT
2015-06-07,1,111,14015,0,DARWIN AIRPORT
2015-06-08,1,135,14015,0,DARWIN AIRPORT
2015-06-09,0,159,14015,0,DARWIN AIRPORT
2015-06-01,3,-33,17126,0,MARREE AERO
2015-06-02,0,-9,17126,0,MARREE AERO
2015-06-03,3,15,17126,0,MARREE AERO
2015-06-04,0,39,17126,0,MARREE AERO
2015-06-05,0,63,17126,0,MARREE AERO
2015-06-06,1,87,17126,0,MARREE AERO
2015-06-07,1,111,17126,0,MARREE AERO
2015-06-08,1,135,17126,0,MARREE AERO
2015-06-09,1,159,17126,0,MARREE AERO
2015-06-01,15,-33,32040,0,TOWNSVILLE AERO
2015-06-02,17,-9,32040,0,TOWNSVILLE AERO
2015-06-03,8,15,32040,0,TOWNSVILLE AERO
2015-06-04,5,39,32040,0,TOWNSVILLE AERO
2015-06-05,1,63,32040,0,TOWNSVILLE AERO
2015-06-06,4,87,32040,0,TOWNSVILLE AERO
2015-06-07,23,111,32040,0,TOWNSVILLE AERO
2015-06-08,36,135,32040,1,TOWNSVILLE AERO
2015-06-09,19,159,32040,1,TOWNSVILLE AERO
2015-06-02,3,-33,14015,0,DARWIN AIRPORT
2015-06-03,0,-9,14015,0,DARWIN AIRPORT
2015-06-04,0,15,14015,0,DARWIN AIRPORT
2015-06-05,2,39,14015,0,DARWIN AIRPORT
2015-06-06,0,63,14015,0,DARWIN AIRPORT
2015-06-07,1,87,14015,0,DARWIN AIRPORT
2015-06-08,1,111,14015,0,DARWIN AIRPORT
2015-06-09,0,135,14015,0,DARWIN AIRPORT
2015-06-10,1,159,14015,0,DARWIN AIRPORT
2015-06-02,0,-33,17126,0,MARREE AERO
2015-06-03,3,-9,17126,0,MARREE AERO
2015-06-04,0,15,17126,0,MARREE AERO
2015-06-05,0,39,17126,0,MARREE AERO
2015-06-06,0,63,17126,0,MARREE AERO
2015-06-07,0,87,17126,0,MARREE AERO
2015-06-08,0,111,17126,0,MARREE AERO
2015-06-09,1,135,17126,0,MARREE AERO
2015-06-10,0,159,17126,0,MARREE AERO
2015-06-02,17,-33,32040,0,TOWNSVILLE AERO
2015-06-03,3,-9,32040,0,TOWNSVILLE AERO
2015-06-04,3,15,32040,0,TOWNSVILLE AERO
2015-06-05,1,39,32040,0,TOWNSVILLE AERO
2015-06-06,0,63,32040,0,TOWNSVILLE AERO
2015-06-07,7,87,32040,0,TOWNSVILLE AERO
2015-06-08,28,111,32040,1,TOWNSVILLE AERO
2015-06-09,19,135,32040,1,TOWNSVILLE AERO
2015-06-10,15,159,32040,0,TOWNSVILLE AERO
2015-06-03,0,-33,14015,0,DARWIN AIRPORT
2015-06-04,0,-9,14015,0,DARWIN AIRPORT
2015-06-05,0,15,14015,0,DARWIN AIRPORT
2015-06-06,0,39,14015,0,DARWIN AIRPORT
2015-06-07,1,63,14015,0,DARWIN AIRPORT
2015-06-08,2,87,14015,0,DARWIN AIRPORT
2015-06-09,5,111,14015,0,DARWIN AIRPORT
2015-06-10,1,135,14015,0,DARWIN AIRPORT
2015-06-11,0,159,14015,0,DARWIN AIRPORT
2015-06-03,3,-33,17126,0,MARREE AERO
2015-06-04,0,-9,17126,0,MARREE AERO
2015-06-05,0,15,17126,0,MARREE AERO
2015-06-06,0,39,17126,0,MARREE AERO
2015-06-07,0,63,17126,0,MARREE AERO
2015-06-08,0,87,17126,0,MARREE AERO
2015-06-09,0,111,17126,0,MARREE AERO
2015-06-10,1,135,17126,0,MARREE AERO
2015-06-11,1,159,17126,0,MARREE AERO
2015-06-03,3,-33,32040,0,TOWNSVILLE AERO
2015-06-04,2,-9,32040,0,TOWNSVILLE AERO
2015-06-05,0,15,32040,0,TOWNSVILLE AERO
2015-06-06,2,39,32040,0,TOWNSVILLE AERO
2015-06-07,18,63,32040,0,TOWNSVILLE AERO
2015-06-08,32,87,32040,1,TOWNSVILLE AERO
2015-06-09,34,111,32040,1,TOWNSVILLE AERO
2015-06-10,32,135,32040,0,TOWNSVILLE AERO
2015-06-11,14,159,32040,0,TOWNSVILLE AERO
2015-06-04,0,-33,14015,0,DARWIN AIRPORT
2015-06-05,0,-9,14015,0,DARWIN AIRPORT
2015-06-06,0,15,14015,0,DARWIN AIRPORT
2015-06-07,1,39,14015,0,DARWIN AIRPORT
2015-06-08,2,63,14015,0,DARWIN AIRPORT
2015-06-09,1,87,14015,0,DARWIN AIRPORT
2015-06-10,1,111,14015,0,DARWIN AIRPORT
2015-06-11,0,135,14015,0,DARWIN AIRPORT
2015-06-12,1,159,14015,0,DARWIN AIRPORT
2015-06-04,0,-33,17126,0,MARREE AERO
2015-06-05,0,-9,17126,0,MARREE AERO
2015-06-06,0,15,17126,0,MARREE AERO
2015-06-07,0,39,17126,0,MARREE AERO
2015-06-08,0,63,17126,0,MARREE AERO
2015-06-09,0,87,17126,0,MARREE AERO
2015-06-10,0,111,17126,0,MARREE AERO
2015-06-11,1,135,17126,0,MARREE AERO
2015-06-12,1,159,17126,0,MARREE AERO
2015-06-04,2,-33,32040,0,TOWNSVILLE AERO
2015-06-05,1,-9,32040,0,TOWNSVILLE AERO
2015-06-06,1,15,32040,0,TOWNSVILLE AERO
2015-06-07,18,39,32040,0,TOWNSVILLE AERO
2015-06-08,39,63,32040,1,TOWNSVILLE AERO
2015-06-09,40,87,32040,1,TOWNSVILLE AERO
2015-06-10,27,111,32040,0,TOWNSVILLE AERO
2015-06-11,29,135,32040,0,TOWNSVILLE AERO
2015-06-12,39,159,32040,1,TOWNSVILLE AERO
2015-06-05,0,-33,14015,0,DARWIN AIRPORT
2015-06-06,0,-9,14015,0,DARWIN AIRPORT
2015-06-07,0,15,14015,0,DARWIN AIRPORT
2015-06-08,1,39,14015,0,DARWIN AIRPORT
2015-06-09,3,63,14015,0,DARWIN AIRPORT
2015-06-10,1,87,14015,0,DARWIN AIRPORT
2015-06-11,3,111,14015,0,DARWIN AIRPORT
2015-06-12,4,135,14015,0,DARWIN AIRPORT
2015-06-13,5,159,14015,0,DARWIN AIRPORT
2015-06-05,0,-33,17126,0,MARREE AERO
2015-06-06,0,-9,17126,0,MARREE AERO
2015-06-07,0,15,17126,0,MARREE AERO
2015-06-08,0,39,17126,0,MARREE AERO
2015-06-09,0,63,17126,0,MARREE AERO
2015-06-10,1,87,17126,0,MARREE AERO
2015-06-11,0,111,17126,0,MARREE AERO
2015-06-12,1,135,17126,0,MARREE AERO
2015-06-13,4,159,17126,1,MARREE AERO
2015-06-05,1,-33,32040,0,TOWNSVILLE AERO
2015-06-06,0,-9,32040,0,TOWNSVILLE AERO
2015-06-07,9,15,32040,0,TOWNSVILLE AERO
2015-06-08,33,39,32040,1,TOWNSVILLE AERO
2015-06-09,32,63,32040,1,TOWNSVILLE AERO
2015-06-10,25,87,32040,0,TOWNSVILLE AERO
2015-06-11,31,111,32040,0,TOWNSVILLE AERO
2015-06-12,39,135,32040,1,TOWNSVILLE AERO
2015-06-13,28,159,32040,0,TOWNSVILLE AERO
2015-06-06,0,-33,14015,0,DARWIN AIRPORT
2015-06-07,0,-9,14015,0,DARWIN AIRPORT
2015-06-08,1,15,14015,0,DARWIN AIRPORT
2015-06-09,3,39,14015,0,DARWIN AIRPORT
2015-06-10,1,63,14015,0,DARWIN AIRPORT
2015-06-11,3,87,14015,0,DARWIN AIRPORT
2015-06-12,3,111,14015,0,DARWIN AIRPORT
2015-06-13,4,135,14015,0,DARWIN AIRPORT
2015-06-14,4,159,14015,0,DARWIN AIRPORT
2015-06-06,0,-33,17126,0,MARREE AERO
2015-06-07,0,-9,17126,0,MARREE AERO
2015-06-08,0,15,17126,0,MARREE AERO
2015-06-09,0,39,17126,0,MARREE AERO
2015-06-10,0,63,17126,0,MARREE AERO
2015-06-11,0,87,17126,0,MARREE AERO
2015-06-12,1,111,17126,0,MARREE AERO
2015-06-13,4,135,17126,1,MARREE AERO
2015-06-14,10,159,17126,1,MARREE AERO
2015-06-06,0,-33,32040,0,TOWNSVILLE AERO
2015-06-07,19,-9,32040,0,TOWNSVILLE AERO
2015-06-08,26,15,32040,1,TOWNSVILLE AERO
2015-06-09,26,39,32040,1,TOWNSVILLE AERO
2015-06-10,6,63,32040,0,TOWNSVILLE AERO
2015-06-11,17,87,32040,0,TOWNSVILLE AERO
2015-06-12,20,111,32040,1,TOWNSVILLE AERO
2015-06-13,12,135,32040,0,TOWNSVILLE AERO
2015-06-14,26,159,32040,0,TOWNSVILLE AERO
2015-06-07,0,-33,14015,0,DARWIN AIRPORT
2015-06-08,0,-9,14015,0,DARWIN AIRPORT
2015-06-09,2,15,14015,0,DARWIN AIRPORT
2015-06-10,1,39,14015,0,DARWIN AIRPORT
2015-06-11,3,63,14015,0,DARWIN AIRPORT
2015-06-12,3,87,14015,0,DARWIN AIRPORT
2015-06-13,8,111,14015,0,DARWIN AIRPORT
2015-06-14,2,135,14015,0,DARWIN AIRPORT
2015-06-15,0,159,14015,0,DARWIN AIRPORT
2015-06-07,0,-33,17126,0,MARREE AERO
2015-06-08,0,-9,17126,0,MARREE AERO
2015-06-09,0,15,17126,0,MARREE AERO
2015-06-10,0,39,17126,0,MARREE AERO
2015-06-11,0,63,17126,0,MARREE AERO
2015-06-12,0,87,17126,0,MARREE AERO
